,Tenure
9655,42.2544
1230,4.997365436
9476,71.06048
3229,2.668217
7706,69.31336
2614,18.25291
3179,1.324008
3892,9.882614
2842,3.631024
8141,60.06981
6861,38.65509
6708,67.65272
7343,60.11026
7039,56.37072
3548,7.138798
8647,47.29134
8100,66.33852
1530,15.6930298
1793,1.921647847
853,5.110718131
4010,4.541407
9882,57.2401
7882,57.89585
8381,69.24438
2187,7.675218
5376,53.92384
1992,21.67433467
6716,51.59161
618,2.981008475
1324,2.967533379
9003,59.6293
8040,67.86978
2594,6.24751
615,3.149071183
4465,15.85774
3210,6.976028
2794,12.55315
905,12.05713486
3405,4.116596
879,13.01023159
3008,5.787415
5537,66.63528
7222,69.14226
3438,11.36757
9012,57.44563
617,5.770302149
2324,19.75809
5142,63.47674
5449,66.47606
8391,69.38376
4067,16.53338
331,12.21754865
3064,11.81853
4880,6.398242
5698,51.61804
3562,1.773271
8638,49.26867
7921,63.87305
5455,52.00223
7431,67.04659
3674,11.30129
9589,65.00498
590,4.985175451
1488,7.413563684
149,7.006240694
5959,55.47474
1801,7.775144828
7447,62.07668
7236,70.45979
6077,42.25776
4208,1.063338
3095,1.365304
4188,6.783568
8000,66.29727
3040,2.10678
7314,59.66552
3786,11.69762
8634,70.9092
5060,69.03413
7799,64.54829
9581,64.69309
516,1.557206083
4487,1.1518
3033,13.98482
9427,58.91402
9559,56.10936
5269,57.6618
9739,41.98389
9224,61.85144
5751,64.12634
7796,66.8679
2750,6.780515
946,7.380291282
9269,50.89975
5748,69.5048
2466,16.39747
4784,2.77885
4788,7.334657
1305,13.03099332
4385,10.03914
7186,51.30214
4062,6.979037
8344,57.26943
473,9.086633107
8685,67.78527
5435,58.32931
6439,58.70772
61,2.344875382
7940,69.27282
3141,9.873195
8180,63.60495
323,5.953547112
4928,17.5331
7474,64.50684
1907,1.512791057
8013,46.38121
934,11.58576976
7306,48.39095
3076,10.52622
2415,8.440774
9497,55.81802
8546,71.3386
7169,63.20516
4664,2.284566
589,3.113737885
3512,13.9749
4686,11.5917
9350,68.86185
3442,2.526565
1144,12.81011786
721,4.800346852
4232,8.526865
5234,61.73934
2064,8.333131
7711,67.70719
9810,54.60031
7002,54.57985
8970,43.52477
1991,5.412980331
8739,62.86571
503,4.806882153
9164,69.62503
4703,7.819376
6977,67.13199
9881,49.27373
4683,2.292165
566,2.685677496
5478,59.27489
7746,70.1175
11,10.52199781
9682,52.90819
2807,3.890319
7597,62.47012
2867,13.96391
2034,7.376158
19,12.80615845
8523,48.70941
6817,52.86347
4292,19.56071
9832,60.10972
4229,3.367927
7493,65.17039
4417,21.52164
6262,67.93831
3721,7.735821
6405,64.78357
6060,48.30622
9942,70.26711
5001,54.04107
9315,67.01405
1639,12.17994263
7207,48.56111
9586,65.55348
1251,2.163284177
1697,11.29271486
4325,5.560793
1056,13.0035986
7395,71.32292
3804,12.00591
2370,6.84336
5082,58.43587
3385,12.15758
7564,66.59912
2069,12.85483
4675,14.28503
8506,66.03662
1860,1.747076331
8094,67.21909
8974,60.91995
2810,4.995373
9596,62.63117
4956,6.383328
7017,60.1246
3903,1.940789
1190,10.7468963
943,1.550579619
7298,54.01325
4322,13.61148
1557,10.12123118
3871,9.548023
4113,6.623366
7750,56.45798
4011,5.107455
2338,9.594746
145,2.733109234
8009,64.77844
2925,10.7668
3254,3.352593
1729,6.027648047
3005,1.868309
4514,5.379951
688,8.019086021
5084,58.04694
8151,59.8036
1062,9.876537733
950,2.253077812
9720,46.84079
6373,66.41154
9965,46.87556
86,4.650578623
3606,3.962302
8226,43.50453
3052,15.77942
6124,55.76068
3475,19.6617
2487,12.86551
8471,52.9247
288,1.473304337
477,2.598489694
2862,8.24734
1300,11.19078648
6221,51.06149
5954,46.82488
6386,45.29142
8409,45.96907
5383,68.14471
7739,63.07329
4518,4.457562
9419,58.01097
7517,46.77756
2281,7.755991
5278,61.62973
998,4.952763872
9613,62.29043
4023,15.49592
6000,44.09777
935,1.740841699
1396,17.88183906
5388,54.03025
7560,62.00464
9132,68.09161
9341,59.15713
6702,58.89861
5086,66.75709
9755,60.48793
838,9.073819276
2743,11.84082
6315,59.48902
5600,67.91991
6401,49.60599
2541,3.148665
8096,70.28113
3196,3.052755
2335,4.244854
2906,6.224413
7269,70.54943
4211,3.921335
4345,17.95225
3048,2.431373
3001,2.258878
6615,43.20929
1113,5.901029789
305,3.834727471
4369,16.60351
9081,62.87394
8672,71.33938
4972,8.802664
7899,54.396
4154,3.988032
5569,71.03451
7173,62.06064
6454,49.50534
3561,7.83307
1704,10.06145053
4205,4.073125
6953,66.62187
9634,71.4569
1445,5.414586898
6359,67.4011
5717,47.40586
92,3.273341151
9839,65.07998
9227,57.28247
6908,54.03362
3867,18.76373
2486,2.919931
7433,47.57047
1566,11.45756486
4330,3.656765
6414,39.1168
2018,1.954899
5869,65.31603
605,1.504124801
4993,19.01406
3362,7.114816
9623,68.03324
961,4.945014197
466,17.24908083
3031,13.36539
9503,62.07809
7362,68.80222
8296,67.83633
1269,27.96096319
9968,56.05929
4633,5.924783
4916,7.663799
7217,49.6365
3633,1.273256
5216,69.31083
8811,43.87969
7502,63.52166
9877,67.3665
6779,44.94292
6463,50.89196
9886,67.063
4143,1.887597
338,7.69213424
9360,70.92476
4743,11.51671
7737,54.67568
8835,71.05361
389,16.26037537
6945,57.85206
3521,13.27794
6059,64.20616
436,10.96319721
5,7.000993555
9183,71.07066
2160,12.09638
9746,59.64017
2157,2.748652
3082,2.168042
583,7.931439645
6512,62.05469
8714,71.9039
2882,22.24529
3058,7.296904
5379,63.38899
7490,56.37209
6587,50.61987
7129,56.20104
4760,9.630403
3045,7.5636
8824,70.42068
4739,3.407577
4666,4.946157
6595,56.46532
5166,59.67215
9486,68.88449
6506,69.04134
2695,8.377189
1618,11.80801038
3,17.08722662
2850,4.459993
2771,12.81579
5085,48.1707
306,6.198230305
10,19.26726194
2062,11.75027
9513,48.24148
1426,10.3444125
6276,51.42362
2052,2.051657
4778,18.01409
6673,48.19847
6914,61.50384
2473,2.446064
1088,18.73450543
9444,36.05704
332,2.423722078
7664,46.58138
8315,63.96787
4646,15.61752
4569,6.186874
1894,4.510537408
160,2.600063739
459,11.92300936
6893,59.34372
8165,70.38624
8790,57.00347
7895,53.61209
6383,49.26183
1650,7.182441329
506,18.76976086
6431,60.22359
2961,9.561875
4358,22.30566
6569,67.76235
8692,51.98225
1993,3.99171522
6130,62.6686
4386,17.77264
9431,40.8394
3947,13.25185
1048,2.017579009
5969,68.37603
8258,58.15583
1092,19.98393473
3649,10.86612
4027,14.17125
6933,68.56426
6393,64.48925
9955,60.07253
9175,62.77605
6679,70.44727
2557,10.69505
2114,7.831744
2236,4.970731
1794,8.248755691
4315,1.865935
3452,6.416264
1242,15.16346403
1836,11.34130832
8036,51.47333
835,1.532973151
1501,18.02281027
9663,59.78701
3324,17.54953
3787,3.924965
7669,57.89761
5225,60.89236
4692,14.58336
4854,5.276321
6026,70.6626
654,2.451160296
6159,55.66796
7496,66.66853
4839,9.386672
7513,67.37714
6913,52.62406
4975,9.900255
8120,70.67844
3256,7.988116
9395,67.19978
6288,58.86869
6532,69.91537
9191,46.66704
2452,4.336113
3306,4.189207
3536,4.733989
3108,9.27204
391,15.35762157
4660,18.34508
1877,8.209710913
5599,59.60867
8844,62.89177
782,9.582004744
1174,5.679317142
4590,17.38432
2736,1.992273
2365,10.17576
3866,14.8386
2024,10.47338
2439,6.446079
7165,66.68874
3824,6.192078
7822,71.91339
7555,63.37746
1018,4.319159918
1436,20.96098587
177,3.701557118
4146,10.42248
5054,56.23842
6208,70.16722
8111,69.06918
7668,71.25643
7302,63.63211
9102,60.30709
4701,12.14985
3827,18.59752
9448,66.57294
1980,5.947501617
399,1.665591776
3817,2.440105
2692,3.628867
4650,2.605757
3830,4.534691
9426,43.40702
9501,65.44538
9976,67.57609
1214,12.40889924
6605,68.16171
9136,58.4219
6789,64.6641
8414,53.86603
9097,64.74166
8139,44.03142
3870,4.180338
2947,12.73029
1222,6.862244054
386,10.4103675
7360,42.64646
7166,60.35977
6267,66.88132
8367,54.63591
4505,10.50995
1451,9.07813252
4287,9.688409
5821,62.32519
7962,67.70405
4457,23.78115
4296,9.274687
336,6.485034974
5263,65.61044
8817,68.61891
1407,17.01228541
7264,54.23655
8628,59.33067
6709,58.04416
3201,4.525491
6133,64.7292
7125,65.06377
4522,10.32752
2922,2.598272
2766,4.600047
6960,39.1518
9756,50.49242
9998,71.0956
5427,66.9628
8097,47.16189
7674,65.13005
3288,20.45201
9126,58.11303
9618,71.28275
1287,1.156719701
8167,46.12924
1574,2.722761372
4037,1.479514
766,6.587201276
5469,61.3125
959,1.443775322
3816,3.895892
71,3.7311787
2438,5.620998
3949,11.9008
8237,44.72241
5430,67.39149
169,10.21634248
7806,63.50859
5942,67.71178
6251,64.49909
5047,67.47739
2238,25.26752
1342,10.46190099
1895,15.73628072
7924,48.79391
7512,56.9769
97,12.97632235
2047,6.645141
7598,71.36862
1183,17.70570806
2416,5.706255
3772,6.864699
1539,5.156329151
7126,55.85956
5016,55.11148
5673,66.77188
7370,62.76856
8323,43.91274
9045,71.45681
8758,64.25291
1583,18.55974516
1093,17.41856593
3038,14.83659
7251,67.19853
8152,44.59709
316,2.462148717
1693,7.387393996
132,8.574901206
1770,5.118556082
2666,6.71156
1494,7.608938235
3979,9.8256
4203,19.48432
1667,8.734707597
299,7.62779591
2185,11.00764
3675,33.6803
3228,10.71719
4712,18.84228
5756,47.43916
4973,11.94546
1059,10.81815085
2053,8.082833
7725,62.98803
3541,29.38102
869,3.11643578
3392,3.239188
7317,45.8143
2231,13.85765
8903,51.59283
703,5.759265746
6513,54.26219
1128,6.19002424
7244,68.26818
4000,1.669639
9621,56.16716
7765,61.49459
9560,65.52213
3295,9.961602
4510,7.470963
9805,64.15677
4307,19.9534
9852,69.8568
9553,68.03445
6620,66.58209
7621,70.82444
8853,71.75497
9074,61.64558
4769,6.033703
2722,4.448953
3758,9.231083
1646,19.28013343
940,5.915225146
6142,59.16267
3499,7.349571
3941,23.49138
8883,54.40563
2451,5.886238
4809,5.387209
9153,65.52
1078,3.523994671
6299,70.25446
1135,8.721905501
6505,67.43143
46,22.25746016
6051,62.09662
9208,57.80772
9421,71.39698
4875,2.255314
2901,9.448434
9723,48.98892
796,2.179548523
7618,66.31026
709,1.72479919
2991,5.526815
7477,67.4709
2567,1.280324
8233,51.22665
6217,60.20609
936,10.50397242
351,9.001231999
954,17.34243942
5829,62.04916
9607,67.11266
8666,67.91936
8929,42.47353
4801,8.696148
6695,57.50229
1015,3.328266165
5177,54.97784
3135,8.718999
9053,64.99061
7689,59.31818
744,12.11795763
686,9.586248224
5059,62.43987
677,5.506476096
4335,13.19063
6869,56.35945
8681,57.35881
8326,44.24001
1719,10.68004106
1498,4.955415304
5331,64.38382
5550,65.73734
7483,54.98522
341,6.68894661
312,9.183905417
2856,9.952476
9604,65.18501
5332,53.77863
7547,54.94221
3394,4.947213
3763,4.860179
5133,68.00474
1449,3.330819942
2680,8.756923
7265,59.3991
7908,48.92659
4602,12.1891
9259,52.69603
458,5.440398012
8731,71.99373
6369,46.30752
5051,66.59755
924,14.44810037
4437,3.713732
9570,71.24412
7628,49.85906
3390,1.668767
3837,2.138612
6482,70.85122
4670,5.833919
3174,10.65826
5083,70.49957
4815,13.34222
1195,7.629294031
1074,4.898445616
6449,62.08441
2123,1.577215
4396,1.15025
7245,56.73616
7313,63.73496
8241,55.29606
47,9.427146079
3198,14.84017
3843,10.03423
1553,1.45460211
2424,3.664542
7740,66.81169
8756,63.90796
3463,3.648755
3068,11.91973
3173,13.262
9192,60.43193
3011,1.799293
1032,11.67460124
5952,56.63276
8959,69.72684
9488,58.86292
547,14.96135055
4889,1.726822
5597,48.29494
1572,3.098560266
6576,63.097
870,2.086431077
8442,43.69814
9358,51.79712
6566,38.34208
330,9.734064703
6447,49.95803
3543,13.08183
8909,43.5663
3089,20.74516
8577,70.68543
2445,1.652127
3811,21.97517
1713,8.315973557
3187,3.949032
5024,56.30647
8333,40.21109
2609,13.75426
8782,55.09485
4806,19.48387
7405,41.14853
5197,54.83336
5565,68.03309
7516,38.34946
889,1.79772408
2748,8.295192
9237,66.68688
8653,67.5746
3061,2.563452
493,15.56741347
8325,67.02374
9016,62.86571
4165,4.618962
5409,59.21526
2361,11.14615
5712,47.6364
8073,47.3962
5714,63.05421
4206,4.784022
8424,65.63056
3764,4.610249
1535,4.071312509
175,12.64742067
981,6.721823696
7321,66.99456
4922,22.39748
6548,47.23415
3718,3.079288
9633,71.62561
1254,11.55776139
4227,14.48515
2010,9.390135
7248,53.9154
1795,21.77701838
3144,3.876369
764,7.603357235
4990,15.59169
1600,14.87053577
3340,18.62057
2,15.75414408
4896,11.12081
786,12.96208301
5831,63.28078
5568,65.33504
7191,48.15455
9288,55.01651
674,3.525858481
7905,62.2937
7553,52.24584
7663,65.98685
7701,50.52613
7771,71.98828
2803,5.000016
3722,4.473582
4334,1.347728
3765,16.69091
427,10.03363969
7736,58.6688
4300,1.649887
5019,60.46946
4336,21.42226
652,5.260136013
6023,62.9411
9819,71.16373
670,5.261502169
7006,65.58524
3120,6.693474
5271,67.33169
3923,2.567035
9649,47.56383
4837,6.913925
694,28.93788212
3155,5.664193
1023,8.846951024
6872,69.13848
2181,6.074592
5353,56.83549
5140,61.35427
4462,1.871066
8332,49.59222
164,16.00330155
5236,59.59391
1378,5.791194183
259,6.549035393
2307,13.8206
9530,66.73461
3713,4.548296
7400,63.86407
8303,65.22821
2996,2.1782
9452,52.92007
9312,66.48285
7194,67.29113
163,10.87555535
9326,64.05063
2907,16.25655
5679,54.71778
264,14.96503088
3929,7.778058
3364,6.907426
385,17.52138221
3773,4.745801
6039,42.10529
231,18.17247008
2336,18.65137
5230,46.33817
6318,68.18425
701,16.66441267
5934,58.238
2050,11.5352
4368,7.649477
8428,47.52483
1126,9.510993751
9664,65.85945
3961,4.01663
9993,59.86596
5247,59.99095
2383,9.288851
5115,56.61608
1886,2.678577227
8435,60.80126
1446,9.605264775
2273,15.88923
6304,68.17349
7611,68.59473
3314,6.908158
4604,7.445235
1026,12.43358232
2143,13.17391
2808,14.7867
1094,6.791270714
7860,56.5003
8028,67.86253
9274,67.87019
9732,71.24523
6641,69.53494
964,18.09905454
9066,65.33881
179,5.522376826
267,11.04076215
2432,5.802984
5558,43.2487
7861,57.55841
4473,6.681836
6048,68.50196
9424,59.20792
6831,62.21509
105,3.823689744
2471,10.08697
999,1.819217843
7906,69.97639
4584,5.933094
5437,65.44764
8816,65.27026
6137,63.66258
9770,68.90291
2077,11.61721
5598,43.00021
2744,3.660516
6115,61.72696
8882,55.42799
7091,71.14613
715,5.156978882
5539,59.6877
1602,3.845852341
1157,8.098851806
7585,71.76063
7013,56.50306
2673,16.5852
4380,1.126364
1052,7.25493599
9460,57.25068
7318,69.348
1762,1.051188042
1296,11.08150154
4571,11.88328
2778,14.62117
6090,59.96515
7566,46.92377
5321,67.78257
68,12.24190682
8162,61.06693
2042,11.71454
2863,10.8754
6741,49.05868
5651,61.91778
2327,2.497434
5986,50.69944
6815,70.60744
1660,11.82576277
7665,63.13521
7266,57.41425
2928,1.200249
1548,12.77495667
6508,58.65834
6654,63.61158
3349,15.45104
9574,40.51042
975,7.918062789
3627,3.048345
3259,1.611266
76,1.092361222
9875,60.12009
3845,1.20533
1560,9.267785326
5708,55.69627
6255,57.04917
6100,48.95286
4249,8.870031
1899,2.871999386
3483,7.833185
2681,5.874949
3002,5.519258
4951,10.17149
9809,61.47977
8423,64.48611
1948,4.238632927
5351,60.09421
1728,24.3036064
1100,2.440923609
9518,67.10378
8349,65.47514
2057,31.32024
9055,69.44118
8452,68.41538
1911,6.775594861
16,15.78214958
4714,15.37459
2834,12.29962
1310,3.685081574
4793,22.01734
2117,5.003409
9296,43.5742
1908,3.390052702
6240,67.09465
3328,7.131841
9891,66.73836
846,10.81273093
2781,14.36866
1866,10.38039309
6400,49.30109
300,4.439685675
7605,66.55543
7268,48.48324
2540,7.409027
2727,7.650642
7427,59.28871
902,15.806584
5828,71.30912
7622,67.76809
9190,57.98641
6302,63.00356
4970,2.348386
7846,62.4021
2299,7.409149
9563,53.94013
2110,5.173292
6206,56.73689
8674,51.39701
4910,9.696166
2403,3.919919
7839,54.12731
5780,57.67289
6493,59.92546
7233,61.97804
355,14.66914461
2595,9.063713
5994,62.27397
1079,9.473751367
4946,3.184209
228,5.071456681
6181,58.52876
860,5.028564472
8491,61.74695
4898,4.795038
4640,1.817421
3502,11.21716
6010,54.22687
9924,67.09737
3668,2.912281
5144,56.12834
4331,1.946824
5847,47.83008
8382,71.32046
3199,14.71926
6094,58.62812
6135,60.15262
1347,3.135848347
8354,71.53791
5907,65.48947
297,5.548652108
7561,52.59552
3271,11.07503
5448,65.78
6281,70.03292
5928,53.4492
2770,10.51089
9219,54.8395
4449,3.033312
2494,1.757261
3247,4.157726
8578,66.82313
2964,4.899911
4058,2.224168
2880,2.984004
5871,61.59822
6116,50.36108
4952,4.73307
6013,60.52991
486,3.820262172
1935,10.19944078
5066,42.74672
5650,67.1766
2941,4.273105
3317,8.549649
8858,68.69992
7158,68.93442
7783,68.59441
7673,67.08693
7410,49.99506
2814,13.03957
7319,66.31286
7929,48.36469
3920,3.230823
9193,68.77621
972,2.258852671
6494,71.82981
8235,47.37824
419,6.325942162
3237,7.494128
411,10.27819073
3462,21.45305
6536,54.78319
3853,2.504861
6480,44.72714
2258,12.51454
6197,65.1302
6612,63.27825
9794,70.65475
5005,38.69991
791,3.087125795
8161,65.2908
1317,9.22316707
2497,12.61471
6583,61.3942
5789,61.62652
1647,9.958831629
9714,62.16781
657,7.29973843
6127,43.51717
524,1.502124145
3948,5.733719
2197,4.798977
9105,56.24334
5039,70.79968
4466,9.894265
5752,61.80743
6476,60.4218
3531,14.70766
2900,11.26136
5132,56.69146
1703,7.441432103
4599,2.886437
4416,16.27572
4483,7.326372
2174,9.759887
7147,69.86009
2864,6.067975
1311,2.659423565
5050,61.78014
7295,66.19713
696,10.85959186
7693,55.68371
2649,16.93329
4667,18.98342
2146,2.301376
7332,60.89564
4091,11.88029
4190,6.184958
40,9.179779682
1832,13.22141934
4455,8.867984
3839,12.31648
4810,3.94227
6257,66.2885
2982,2.089917
4550,10.5771
9502,68.9536
4818,25.76718
7932,70.74092
7252,60.7425
2155,1.319201
7462,67.05692
6555,70.95714
6855,64.18445
8456,70.17136
6266,63.52047
4294,18.601
2442,2.420905
3905,15.88445
8715,69.35321
9667,68.73272
1769,2.661325529
6294,71.20584
8689,56.78578
2444,9.248419
681,8.886453729
5196,58.54344
4733,8.031947
2885,19.6274
6660,57.07682
702,12.84120976
1825,1.251588197
2605,4.148103
7352,66.86351
2454,2.930277
1397,12.33304231
5501,65.33592
9803,63.4564
4748,7.751707
7842,71.74549
1289,3.124488057
6309,45.22375
7759,48.89289
1110,18.30915793
7120,59.11937
8084,63.08151
8851,58.51928
3134,9.389883
9002,62.13371
3600,16.05802
2479,4.355677
8632,46.65167
529,2.050742411
2209,1.445549
7193,53.77192
2952,6.611955
4150,10.36378
2697,1.989684
5484,43.77028
4082,1.690026
4509,4.343093
3282,3.98008
937,4.906579535
5280,63.93531
8360,50.94315
754,6.343374736
8528,56.75264
9838,68.65572
5956,66.32483
4351,7.969762
711,11.84987964
9472,51.51251
9184,46.04347
4177,1.60558
8904,71.12681
1945,1.235589507
564,1.375013189
340,5.690013293
9093,67.34697
9918,55.56204
746,4.303745101
7652,59.84496
6050,63.88777
6898,51.95478
4751,5.792269
4028,16.96026
9433,54.61973
9786,71.23142
9890,60.5753
8507,68.87713
7661,67.14449
6824,68.21396
8564,65.44262
2449,13.46686
1137,4.255080878
4877,1.40024
425,7.218752772
6723,62.20783
7834,59.14141
4722,2.680333
1947,21.6132385
7007,59.18664
7656,71.52133
1125,3.475168025
1348,9.31669305
7927,66.8616
8536,69.64918
600,16.1217624
1798,22.89696344
3470,3.152098
7862,65.26459
5411,61.72165
9387,55.73208
2517,8.619877
1038,2.606228436
4879,3.384599
1268,13.28051861
4264,10.40415
8897,65.12124
3685,20.5032
7943,41.54053
4217,14.93552
778,6.49110882
5080,61.79462
7494,66.52217
4533,7.957264
8200,49.67473
4841,8.71167
8699,37.10779
931,6.979009919
1764,16.64092048
2035,4.573172
9898,58.77002
8437,61.23692
5267,50.90386
254,9.740709475
7443,65.80384
5521,53.22972
6991,59.79789
4272,28.31929
6618,63.9916
3529,19.28984
2561,10.45497
7595,68.64269
8203,57.04063
4614,2.987316
4054,11.44954
82,19.45250317
9473,53.44438
6890,68.32356
9676,64.28075
3933,7.369734
805,13.55218661
855,4.667703398
7139,69.99569
6190,68.14401
5974,61.51035
141,2.887429547
8334,63.3194
2910,5.585075
6096,62.46678
2254,6.791156
5414,64.99757
6657,48.26544
3550,7.150962
5154,65.82455
9168,55.70433
4219,8.11277
1417,23.44153546
515,13.17859958
2825,5.389466
3244,6.645392
5295,58.73506
2169,3.708394
6406,51.41313
8122,70.74838
3022,13.90887
577,3.998433243
8443,55.89461
9669,69.32718
3630,7.567398
6350,45.26675
4934,2.184299
9745,48.99944
1739,17.34018575
3298,2.645653
3372,5.8078
9467,67.41948
3217,15.51348
232,15.31997698
968,2.380500918
9101,42.12085
3020,17.32489
6457,65.05715
1355,18.88610542
6994,48.91992
1462,8.831489129
6279,66.67672
1818,3.024806192
9122,37.52707
5520,62.85596
8293,64.37488
9985,48.24454
3371,11.32725
820,11.78880203
886,15.16937697
4489,2.147261
5878,64.63019
5876,61.00152
6558,53.77815
9933,64.55211
8630,64.85756
7900,54.53013
2791,14.63647
4572,4.899337
859,2.284207057
4552,3.367303
4204,1.203982
1883,2.745220008
762,11.48773622
7132,69.46066
9171,63.85056
2198,14.1687
4885,8.423652
5401,65.24071
2319,6.137692
4107,3.346632
7537,70.62749
1138,9.343807204
3692,7.283366
6515,57.48138
5106,64.17623
8766,45.66396
9795,46.05744
9668,50.58015
4768,10.62816
6582,64.31709
6799,64.79346
3899,10.90922
1944,7.017918254
1905,6.044266101
2025,4.773251
7660,68.41518
4171,5.062073
7277,69.01347
3741,2.657783
5349,52.52919
588,11.85998919
4796,7.295203
4014,2.068518
7817,65.86516
77,20.13981517
6504,63.5876
2638,1.73409
9363,48.90533
7692,60.45619
3469,27.12312
6894,64.95682
3785,1.124104
2362,1.5183
4215,5.540815
2248,2.548892
3556,8.846877
9766,48.2368
9636,70.61283
5492,68.37005
4746,23.59578
8298,67.35636
8568,43.73697
5729,52.65622
3245,16.23853
7342,66.60033
3982,14.14568
7086,66.50164
2908,10.74959
6669,56.08175
3230,2.19437
2879,11.52687
6063,67.09106
215,15.94935291
5683,47.55305
5327,52.71096
3819,2.110607
392,5.940902789
27,1.392421597
8011,65.97991
752,14.08292576
1810,1.84841935
8024,60.19463
478,12.9401487
8687,49.71999
7592,56.29735
8186,55.09556
8953,46.41634
909,6.991642782
5126,67.76579
7211,71.39672
9423,62.08608
8239,57.06365
1558,8.915680176
6763,62.46827
7531,70.67216
5100,47.92804
8906,68.14328
2485,7.194779
2289,1.739449
2151,6.03955
7893,55.58159
3430,7.158287
2180,1.900671
2331,8.133191
335,4.844060027
563,5.204111135
9627,62.12984
8099,39.70805
5017,66.50412
4195,23.38469
969,8.979360083
5308,54.7128
9450,65.01229
7760,62.17828
5009,70.19733
8558,48.4017
1187,19.37622206
4176,9.102322
6911,42.38378
6507,51.43223
5402,67.89759
4819,3.876069
6222,57.59524
8361,54.50263
8808,69.27587
8979,65.44503
6219,62.8196
5123,69.71458
4693,2.856149
3386,10.90461
4102,7.032789
5157,64.62378
5545,44.81075
5958,39.54414
7959,48.98259
997,9.618627021
7770,55.591
3227,15.53401
777,3.189179387
1017,9.907505405
8913,69.01117
8661,46.63416
653,28.38835566
1323,12.61694943
5563,69.05558
9340,59.6499
4144,6.592291
4414,8.324816
919,5.451895614
9322,71.26977
5684,67.72122
3400,4.93863
1609,11.21152941
2788,6.487048
2715,25.68869
1950,1.770031252
3133,6.631092
2926,4.847252
8654,45.39565
8582,65.06621
7399,69.9263
4436,8.209844
9930,61.46622
3738,18.81173
3236,5.18336
3798,12.28371
9799,54.4197
814,4.455386749
8383,65.24225
1661,12.23362353
3265,8.640886
1215,7.60247544
6511,52.55441
8537,59.56187
631,19.17821675
5062,69.07545
3056,6.515297
518,20.91720893
1724,23.10105854
1200,1.784103787
2342,1.135161
3301,5.705684
4862,7.761878
1375,7.677039536
5264,60.55602
4570,8.380626
6728,58.83979
2954,25.11299
8799,64.48578
9403,61.68555
8062,58.94262
2886,13.49323
7732,70.69978
268,7.425503428
5145,63.656
8673,39.35678
8175,43.18342
4933,11.51972
504,5.658327457
107,13.08671185
3477,5.481792
9567,49.24329
8284,54.36032
3129,2.048055
8427,71.02583
2779,12.95415
6079,56.24027
2573,7.744129
4377,10.28653
6382,44.58913
3226,2.339183
9904,60.04825
632,12.36979696
3206,10.49454
5522,67.11808
602,5.822867455
3489,2.313262
4789,19.48914
1915,12.85056526
8253,58.06194
1694,8.758613325
6650,65.65204
8413,41.72598
4909,5.516053
5572,64.48138
1158,19.16163631
2558,6.905862
8191,56.56411
5008,63.47384
6348,46.08155
6334,69.69884
6631,52.73595
8716,44.14411
3806,3.263347
438,14.16961729
3820,11.62388
9958,66.06887
4012,13.79595
609,4.440328327
6717,42.15567
6055,70.04054
2855,1.462471
2835,12.57563
3231,8.539485
4243,9.079335
7234,68.61879
9129,54.22814
1055,8.713385365
8677,49.91708
1354,4.860645308
3127,7.469813
5089,70.42389
7445,67.19921
6191,67.85251
6570,46.23103
5919,65.07074
7632,51.80639
6238,62.50904
9841,60.87178
9650,66.37555
7334,70.32404
1603,2.731606393
9079,49.7983
7063,46.83595
3589,2.840185
1802,2.932159225
5392,62.27986
1808,2.92969581
494,12.75071284
360,6.10108047
5701,70.64297
6956,40.35276
4555,5.798779
4350,5.402848
2981,2.251237
3889,20.66493
1920,5.037146238
303,3.212400569
5252,67.75237
9537,58.87396
676,9.75910234
1550,20.17588966
4005,14.16299
2802,8.081086
4094,5.951276
3576,12.95912
2192,17.98438
9590,58.53165
8810,69.31577
7596,71.67026
5324,47.1075
41,3.002844144
4371,14.34892
1549,10.61383322
1264,5.011735021
5993,67.18986
4961,5.461422
9605,60.4105
6666,50.63449
1663,21.87100089
9857,70.92371
7775,41.93
7172,46.41276
2924,2.224742
9787,60.95606
8309,64.46474
7168,58.99154
8317,44.21572
1584,5.970269701
9086,64.59202
5137,43.29117
1612,4.753020774
344,2.656915117
6534,50.45458
7110,63.411
3106,2.290777
4283,1.52349
7915,58.06953
932,4.816592997
8521,64.86438
251,14.23487852
8440,63.70616
4453,19.22796
278,5.104873611
1717,6.215774391
7069,66.66853
1463,3.507044017
3624,13.57249
9995,68.19713
7696,44.60467
2280,4.582941
1923,5.220501553
610,12.3848312
8961,62.21879
1374,23.05042619
6790,69.14141
328,21.08265979
2985,17.25514
7821,53.08332
781,9.715065141
9943,71.4959
6212,71.25102
7844,51.54301
3041,3.518534
1962,9.878308737
3238,10.34256
9646,49.09017
3272,1.524132
6655,39.95689
8308,67.23058
6769,42.34861
3797,4.636111
6572,58.29773
8591,70.14609
4607,24.69325
6516,62.98765
3832,9.724026
1851,1.358818331
6211,63.97947
6809,71.4249
6151,44.75964
6656,55.90619
3846,6.893142
2684,5.614074
7451,65.11128
784,2.968358466
8496,66.89948
1987,4.30774917
4618,9.613541
5403,56.716
2945,12.24574
6668,68.04207
3346,4.060006
1210,3.106980528
5179,62.03303
5113,52.88029
8158,64.82387
1403,6.642819537
9908,64.34378
8597,63.82538
3195,5.998405
3422,8.016341
1689,6.735271694
1244,8.550692097
9076,65.26684
5872,71.83398
