,Lat,Lng,Income,Churn,Outage_sec_perweek,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharge,Bandwidth_GB_Year,Area_Rural,Area_Suburban,Area_Urban,Marital_Divorced,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Female,Gender_Male,Gender_Nonbinary,Contract_Month-to-month,Contract_One year,Contract_Two Year,InternetService_DSL,InternetService_Fiber Optic,InternetService_None,PaymentMethod_Bank Transfer(automatic),PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
7899,39.96894,-82.86751,72549.36,0,11.42361,0,1,0,1,1,1,1,1,1,0,1,0,229.9931,5189.736525,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
4154,30.303,-96.962,22447.98,1,10.72646,0,1,1,1,1,0,0,1,0,1,0,1,182.4676,758.5059535,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
5569,38.1921,-91.92333,40810.36,0,7.466966,0,0,0,1,0,1,1,0,1,0,0,0,117.5015,5897.711605,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
7173,40.53714,-82.16453,27497.85,0,6.905307,0,0,0,1,0,1,0,0,0,0,0,1,114.9728,5396.112945,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
6454,32.32628,-81.60192,10803.89,0,10.47394,0,1,0,1,0,0,1,0,0,1,0,0,127.4586,4531.562513,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
3561,41.46708,-72.38796,32710.04,1,6.272973,0,1,1,1,1,1,0,0,1,1,1,0,235.1417,1742.049983,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
1704,47.13238,-108.2116,14053.15,1,14.17602329,1,1,0,1,1,1,1,1,1,1,0,1,199.990219,1806.970628,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
4205,41.13535,-75.40792,11121.39,1,8.962651,1,0,0,0,1,0,1,1,1,1,1,1,267.6427,1571.964276,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
6953,41.74373,-87.60549,26961.29,0,10.7334,0,0,1,1,0,0,0,1,0,1,1,0,187.656,5878.826599,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
9634,46.82583,-88.67426,70308.97,0,13.82786,0,0,1,1,0,0,1,0,0,0,1,1,169.9378,6112.430745,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
1445,37.40603,-79.92315,25126.23,0,14.66578819,0,1,1,1,1,1,1,1,1,1,0,1,187.513939,1009.567691,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
6359,33.88615,-118.2059,79298.31,0,11.58716,0,1,0,1,0,0,1,1,0,1,0,0,152.4579,6322.394651,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
5717,38.6353,-89.12008,36242.89,0,11.27386,0,0,1,1,1,1,0,0,0,0,1,1,149.989,4281.425931,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0
92,41.83849,-84.76277,115510.46,0,5.083995994,0,1,0,1,0,1,0,0,1,0,1,1,162.468917,443.984031,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
9839,31.65233,-81.94184,46602.46,0,11.13317,0,1,0,1,1,1,0,1,1,0,1,0,175.0211,5819.074546,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
9227,30.47773,-99.16514,75034.41,0,11.03721,0,1,0,1,0,1,1,0,0,1,0,1,129.9763,5194.999763,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
6908,38.59674,-120.8585,51204.25,0,9.800567,0,0,0,1,1,0,1,1,0,0,0,0,179.9794,4805.533141,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
3867,45.80336,-101.5681,76763.34,0,14.62487,0,0,1,1,1,1,0,0,1,0,0,0,139.9875,2143.189724,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
2486,27.32614,-82.47241,76925.67,1,9.380891,0,1,0,1,0,0,0,1,1,1,0,0,142.4713,899.976724,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
7433,38.65569,-79.35391,22555.47,1,15.2165,1,1,0,1,0,1,0,1,0,1,1,1,190.1737,4591.422629,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
1566,42.74045,-86.08943,49518.71,0,9.622553575,0,1,1,1,1,1,0,0,0,0,0,0,127.478341,1526.143641,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
4330,48.8659,-122.62,26965.24,1,9.883011,0,1,1,1,0,1,1,1,0,0,1,0,184.9785,780.9545758,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
6414,36.1677,-115.2779,43388.31,0,11.79283,0,0,0,1,1,0,1,1,0,0,1,1,194.9663,4072.167583,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
2018,45.58037,-94.39316,80176.6,1,10.62558,0,0,1,1,1,0,0,0,1,1,1,0,252.624,655.8025029,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
5869,45.8847,-122.9121,125041.1,0,5.903059,0,1,1,1,0,0,1,0,1,1,0,1,172.4441,5613.208858,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
605,41.63128,-72.2402,29361.24,1,16.82309021,0,0,0,1,1,1,1,1,1,0,1,1,229.993134,729.7054333,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
4993,33.28598,-85.1303,40257.26,0,11.06218,0,0,0,1,0,1,1,0,1,1,1,1,245.132,2171.232828,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
3362,40.10076,-80.06581,37935.6,0,9.643868,0,0,0,1,0,1,0,0,0,0,1,1,117.4835,856.3808128,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
9623,34.29392,-118.5075,42222.25,0,9.31547,0,1,0,1,1,0,0,0,1,0,1,0,172.4567,6432.294015,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
961,36.68504,-98.65759,43738.55,0,10.07197012,0,0,0,1,0,1,0,1,0,0,1,1,162.482694,792.520824,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
466,38.37135,-92.19447,10882.02,0,13.28523257,0,1,0,0,1,0,0,0,0,0,0,1,144.960655,1428.427469,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
3031,42.71475,-119.0058,72663.08,0,10.48235,0,1,1,1,1,0,1,0,0,0,1,1,182.4433,1968.083882,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
9503,42.03085,-121.5634,50455.61,0,9.329676,0,0,1,1,0,1,1,0,0,1,0,1,142.4526,5893.413959,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
7362,34.64142,-89.19457,86114.5,0,12.58727,0,0,1,1,1,1,1,0,0,1,1,1,232.652,6416.029238,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
8296,32.84606,-82.70309,13978.55,0,8.952255,0,1,0,1,0,1,0,0,0,0,0,1,114.9728,5731.337685,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0
1269,47.54155,-98.35019,79669.11,0,11.20745718,0,0,0,0,1,0,0,1,0,0,1,0,159.994242,2687.9401,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
9968,36.71209,-84.17017,4846.55,0,4.146676,0,1,0,1,0,0,0,1,1,1,1,0,200.1652,5175.601342,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
4633,46.23672,-118.1439,27152.87,1,10.64116,1,0,0,1,0,0,1,0,0,1,0,1,159.9349,880.8737878,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
4916,39.59605,-78.94987,16717.1,0,16.76653,0,0,0,0,0,1,1,0,0,0,1,0,172.4555,1006.466252,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
7217,40.85736,-91.33837,18584.57,0,1.556499,1,1,0,1,0,0,0,1,1,0,0,1,137.4872,4147.198681,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
3633,42.92895,-78.75165,40957.31,1,3.977098,0,0,0,1,1,1,1,0,1,1,1,1,245.1612,985.96179,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
5216,30.48177,-87.70045,35216.42,0,11.30515,0,1,0,1,1,0,1,1,0,0,1,0,214.9663,6230.661267,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
8811,41.76647,-72.43902,14382.5,1,10.73266,0,0,0,1,1,1,1,1,0,1,0,1,207.4811,4042.115496,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
7502,42.03362,-93.58827,137977.7,0,4.788138,0,1,0,1,0,0,0,0,1,1,0,1,129.9483,6001.350967,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
9877,39.93698,-74.16811,26314.99,0,10.83815,0,1,0,1,0,0,0,0,1,0,0,0,124.9643,5725.195787,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
6779,56.96056,-135.0545,5440.68,0,6.09105,1,0,1,1,1,1,1,1,1,0,0,0,175.0062,4594.301628,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
6463,47.53634,-96.00755,102322.6,0,0.3918659,0,1,1,1,0,1,0,0,0,1,1,1,210.127,4665.805714,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
9886,43.97001,-71.67824,45544.64,0,9.009847,0,1,0,1,1,1,0,0,0,1,0,0,152.4624,6211.528262,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
4143,25.98941,-80.21534,12211.88,0,12.2056,0,0,1,1,0,0,1,0,1,1,0,1,172.4441,628.4063951,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
338,34.01546,-118.49255,42386.84,0,12.2870805,0,1,0,1,0,0,0,1,0,0,0,0,104.97808,1220.452161,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1
9360,36.92909,-78.29143,36779.58,0,7.371937,0,1,1,1,0,0,1,0,0,1,0,1,139.9349,6483.348101,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
4743,47.03541,-113.0841,42964.75,0,9.161002,1,0,1,1,1,0,0,0,1,0,0,0,124.9935,1438.429891,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0
7737,37.20837,-88.84999,17571.8,0,6.668187,0,0,0,1,0,0,0,1,0,1,1,1,200.1323,5467.571494,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
8835,48.01489,-119.0768,75515.78,0,5.763324,0,1,0,1,1,0,0,0,1,1,0,1,162.4538,6497.863463,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
389,44.88196,-72.97201,37774.81,1,11.70582668,0,0,0,1,0,1,1,0,1,0,1,1,152.488401,1580.43019,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
6945,37.94281,-122.3229,12381.51,0,9.410183,0,1,0,1,1,0,0,0,0,1,0,0,169.9447,5040.96101,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
3521,39.80246,-85.43732,61325.92,1,8.735032,0,0,0,1,1,0,0,0,0,1,1,1,240.1149,1570.153315,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
6059,45.17481,-98.29728,24495.35,0,11.0488,1,1,0,1,0,0,0,0,0,0,0,1,112.4551,5392.197566,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
436,34.04612,-81.10661,10342.14,0,9.553427818,0,1,1,1,0,1,0,1,0,0,0,1,95.019486,1270.217581,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
5,32.57032,-83.8904,22660.2,0,8.420992898,0,1,0,1,1,1,1,1,0,0,1,0,185.007692,1039.357983,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
9183,37.53669,-90.33513,41646.4,0,5.185535,0,1,0,0,1,1,1,0,0,0,0,1,149.9741,6498.14477,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
2160,31.92649,-102.3544,7321.37,1,8.805561,0,0,1,1,1,1,0,0,0,1,1,1,222.6326,2028.886621,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
9746,42.50216,-71.20257,17170.93,0,9.152394,0,1,0,1,1,1,0,0,0,0,1,1,182.4653,5294.992478,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
2157,35.04526,-78.49749,4795.94,1,10.61107,1,1,1,0,0,1,0,1,1,1,1,0,235.1591,840.6246629,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
3082,42.27611,-90.30158,62709.94,1,11.19605,1,1,0,1,1,0,0,0,0,0,1,0,159.9476,782.6074848,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
583,40.75459,-75.26708,39281.35,0,14.68014234,0,0,1,0,1,0,1,1,0,1,0,1,204.963371,1262.007891,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
6512,29.69772,-98.0702,146317.6,0,9.167299,0,0,0,1,1,0,1,0,0,0,0,1,147.4564,5735.926133,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
8714,45.58133,-122.6342,47589.97,0,11.02103,0,0,0,1,0,0,1,1,0,1,1,1,222.6281,6944.850526,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
2882,38.21417,-95.75079,13210.96,0,8.733741,0,1,0,0,0,0,0,1,1,0,0,1,137.4872,2004.460047,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
3058,36.57706,-84.12601,34127.24,1,13.31608,0,1,0,1,0,0,1,1,1,1,0,0,164.967,1343.619348,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
5379,32.93565,-80.94262,16303.01,0,10.52149,0,1,0,0,1,1,0,0,0,1,0,0,152.4624,5972.05769,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
7490,42.38378,-71.63551,16257.6,0,7.454729,0,1,0,0,1,1,0,0,1,0,1,0,174.9744,5445.434955,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
6587,42.72379,-84.63996,41735.26,0,7.266216,0,0,0,1,0,0,1,1,0,0,0,1,147.4738,4429.146624,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
7129,30.69303,-91.86612,71144.84,0,10.97654,0,0,0,1,1,1,0,0,0,1,0,1,172.4624,5241.552098,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0
4760,35.08158,-76.86145,29174.41,0,17.81328,0,1,1,0,0,0,0,1,0,1,0,0,149.9621,1237.830202,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
3045,33.53361,-80.58157,13138.02,1,12.50981,0,1,1,1,0,0,0,1,0,1,1,0,187.656,1183.25467,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
8824,41.81451,-83.43854,29670.11,0,14.45854,0,0,1,0,1,0,1,0,1,1,0,1,204.9496,6314.533192,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
4739,41.97183,-76.53575,56589.81,0,8.385577,0,0,1,1,0,1,0,1,0,0,1,1,130.0064,879.4853583,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0
4666,28.03398,-82.7796,64494.71,1,14.09036,1,1,1,1,0,0,0,1,1,1,0,0,129.995,636.2377993,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0
6595,39.40258,-76.6326,22872.44,0,9.411937,1,1,0,1,0,1,0,0,0,1,0,0,119.9568,5469.097733,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
5166,40.88228,-88.62818,19173.1,0,7.131485,0,0,0,1,1,0,0,0,1,1,0,1,162.4538,5659.522313,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
9486,37.66765,-82.97331,82584.2,0,9.282643,0,0,0,1,1,0,0,0,0,1,0,0,169.9447,5882.516568,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
6506,32.39247,-90.23373,21430.34,0,11.65773,0,0,1,1,0,0,0,1,1,0,1,1,152.4742,6282.538237,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
2695,25.85114,-80.14141,18549.91,0,15.31929,0,0,1,1,1,0,0,0,0,1,1,1,240.1149,1133.808688,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
1618,35.02554,-81.39883,16425.42,0,5.55213244,1,0,0,1,1,1,0,1,1,0,0,1,152.510442,1784.584135,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0
3,32.96687,-117.24798,18925.23,0,14.91353964,1,0,0,1,0,1,0,0,0,1,0,1,119.95684,2164.579412,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
2850,46.12873,-89.85899,22066.61,1,6.458755,0,0,0,1,1,1,0,0,1,1,1,1,222.6654,1014.955092,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0
2771,43.71229,-84.77694,35334.17,1,11.17062,0,1,1,1,1,1,1,0,1,0,1,1,197.4702,1813.141473,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
5085,43.9862,-123.3909,22831.25,0,7.665977,0,1,0,1,1,1,0,0,1,1,0,1,152.4952,4367.397207,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
306,41.48784,-111.95262,44977.06,0,6.592317798,0,1,0,1,0,0,0,0,0,1,0,0,104.962874,823.0046464,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
10,41.95142,-76.10744,22580.7,0,9.341631685,0,0,0,1,1,1,1,0,0,1,0,0,174.958118,2728.767869,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2062,39.22993,-86.46447,10440.87,0,6.855385,0,0,1,1,0,0,0,0,0,0,1,1,127.4421,1485.647596,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
9513,36.75037,-89.69183,27419.68,0,11.95052,1,0,0,1,0,0,0,0,1,1,1,1,187.6422,4479.265023,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
1426,33.46699,-96.90778,23702.37,1,12.77224032,0,0,0,1,0,0,1,0,0,0,1,0,149.937833,1690.990907,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
6276,32.70884,-116.7905,28826.4,0,6.515515,0,0,0,1,0,0,0,0,0,1,0,1,104.9629,4522.06926,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
2052,47.1297,-122.3742,48476.58,1,12.13919,0,1,1,1,1,0,1,0,0,1,1,0,242.6106,1187.716662,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
4778,43.63355,-73.82515,41971.12,0,9.254731,0,0,1,1,0,0,0,1,0,1,0,1,149.9621,1885.551581,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
6673,41.19985,-83.54542,25199.87,1,9.853129,0,0,0,1,1,0,1,0,0,1,1,1,242.6106,5298.703538,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
6914,34.81528,-81.94932,75523.18,0,12.56271,0,1,1,1,0,0,1,1,1,0,1,1,194.9699,5388.601578,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
2473,40.1639,-105.0289,29602.2,1,12.79546,0,1,1,1,1,0,1,0,1,0,1,1,194.9525,1066.183659,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
1088,47.19551,-93.1365,11354.23,0,9.586595428,0,1,0,1,0,1,0,0,0,1,1,0,190.12704,2809.296787,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
9444,63.67959,-170.4852,115029.8,1,10.15194,0,0,0,1,0,1,0,1,1,1,1,0,235.1591,3729.770527,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
332,38.022,-97.52539,5194.22,1,12.10865222,1,1,0,1,1,1,0,0,1,1,0,0,152.495236,557.0118807,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
7664,42.46799,-71.01441,49954.4,0,9.527582,0,0,0,1,0,0,0,1,0,1,0,0,129.9621,4585.928895,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0
8315,28.63119,-81.36411,105005.6,0,7.612941,0,0,0,1,0,1,1,1,1,0,0,0,162.5007,5493.632538,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
4646,40.72427,-124.0961,12363.22,1,7.581507,0,0,0,1,1,1,1,0,0,1,1,0,245.1283,2335.858768,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
4569,31.944,-92.14073,48219.15,1,7.933312,0,0,0,1,1,0,1,0,1,0,1,0,194.9525,1183.666028,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1894,38.80766,-82.6944,147436.94,0,10.99604139,0,0,1,1,1,0,0,0,0,1,0,0,149.944668,1222.622089,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
160,42.09364,-88.77654,107111.8,1,15.38627887,0,0,0,1,0,1,0,1,0,0,1,0,162.482694,528.6553088,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
459,46.18247,-96.96328,20197.89,0,7.940679007,0,1,1,1,1,0,1,0,1,0,0,1,179.965581,1021.482609,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
6893,39.97681,-91.75185,50055.6,0,10.63783,0,0,0,1,0,1,0,0,0,1,1,1,190.127,5898.285101,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
8165,47.16555,-99.53945,51574.81,0,11.20429,0,1,0,1,0,0,0,0,0,1,1,1,187.6094,6608.57453,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
8790,33.80581,-117.0194,9841.71,0,13.09495,0,1,0,1,0,1,1,1,1,1,0,1,155.0084,5048.669549,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0
7895,43.37415,-99.43177,90706.26,0,7.324302,0,1,1,1,0,0,0,0,0,1,0,0,117.4392,5134.60308,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
6383,33.09842,-97.32495,102544.2,0,12.58464,0,1,0,1,0,0,0,0,1,1,0,1,129.9483,4630.380688,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
1650,40.93517,-74.57845,117333.44,1,12.02079888,1,0,0,1,1,0,0,1,1,0,0,0,169.992756,785.4118808,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
506,36.37388,-77.43208,50643.95,0,9.179212931,0,0,0,1,0,0,1,0,0,1,0,1,139.934918,2329.912456,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
6431,42.79023,-71.22023,33727.33,0,6.958049,0,1,0,1,0,0,1,1,0,1,1,1,210.1518,5637.867429,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
2961,38.6353,-89.12008,20697.37,0,11.27574,0,1,0,1,0,1,0,0,0,1,0,0,107.4806,1108.368947,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
4358,35.10647,-81.22035,20223.8,1,12.50019,0,1,0,1,1,0,0,0,1,1,0,1,182.4538,2313.442726,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
6569,34.90444,-85.13622,5225.27,0,12.87664,0,1,1,1,0,0,0,0,0,0,1,0,114.9658,5632.15471,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
8692,40.97331,-73.96053,14549.37,0,13.63409,0,1,1,1,0,0,1,1,0,0,1,0,182.4608,4745.40142,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
1993,42.94007,-71.87022,16584.03,1,8.366713908,1,1,0,1,1,1,1,1,0,0,1,1,185.007692,854.52613,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
6130,34.64865,-120.0245,167846.0,0,13.44364,0,0,0,1,1,0,0,1,1,0,1,1,184.9797,5901.89928,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
4386,32.99149,-103.3991,34590.21,0,11.65151,0,0,0,1,0,0,0,1,0,0,1,1,139.965,2229.782748,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
9431,35.58644,-97.30171,36517.36,0,7.762278,0,1,1,1,0,1,0,0,0,1,0,1,119.9568,3961.965984,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
3947,33.62099,-98.06028,68509.1,1,12.56449,0,1,0,1,0,0,1,1,1,0,0,1,139.983,1639.020185,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1048,44.97268,-122.74573,1443.16,0,9.306097105,0,1,1,1,0,1,1,0,1,1,0,0,142.485486,756.2815791,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0
5969,35.63173,-79.10088,102806.5,0,12.1474,0,0,1,1,0,0,1,0,0,0,0,1,134.9509,5744.210121,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0
8258,33.99133,-79.74202,5156.97,0,11.64392,0,1,0,1,1,1,1,0,0,1,1,1,245.1283,5974.298824,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
1092,38.01595,-84.60642,96857.54,0,7.078232973,0,0,0,0,0,0,1,0,1,0,1,0,182.446995,1805.771781,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
3649,38.81861,-121.2781,1062.32,0,6.742667,0,0,0,0,0,0,1,1,1,0,0,1,127.5067,1209.964607,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
