,Lat,Lng,Income,Churn,Outage_sec_perweek,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Tenure,MonthlyCharge,Bandwidth_GB_Year,Area_Rural,Area_Suburban,Area_Urban,Marital_Divorced,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Female,Gender_Male,Gender_Nonbinary,Contract_Month-to-month,Contract_One year,Contract_Two Year,InternetService_DSL,InternetService_Fiber Optic,InternetService_None,PaymentMethod_Bank Transfer(automatic),PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
3940,39.20923,-76.66809,12501.26,1,9.501785,0,0,1,1,1,0,0,0,1,1,1,0,7.233075,252.624,1121.796023,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
3941,45.05708,-122.7717,34404.66,0,12.40481,0,0,1,0,0,0,0,1,0,1,1,1,23.49138,200.1323,3174.219068,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
3942,41.56574,-78.92422,55521.06,1,9.276057,0,0,1,1,1,1,0,0,0,1,1,0,2.086344,242.6326,1110.320153,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
3943,31.51451,-93.84929,26826.72,1,8.73874,0,0,0,1,0,0,1,1,1,1,1,0,13.41057,222.6609,1765.087747,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0
3944,34.28205,-91.77952,87147.55,1,9.947737,0,1,0,1,1,0,1,1,0,1,0,1,4.008932,204.9634,880.3136958,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
3945,36.18377,-79.80762,17667.81,1,8.993714,0,0,0,1,1,0,0,1,0,1,1,1,25.43212,252.6378,2864.553994,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
3946,46.68689,-122.0556,63932.89,1,7.540891,0,0,1,1,0,0,1,1,1,0,1,1,11.38257,162.4937,1294.33801,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
3947,33.62099,-98.06028,68509.1,1,12.56449,0,1,0,1,0,0,1,1,1,0,0,1,13.25185,139.983,1639.020185,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
3948,32.72594,-116.9965,45530.8,0,5.25407,1,0,1,1,0,0,1,0,1,0,0,0,5.733719,127.4601,918.1830814,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
3949,40.30649,-83.57217,7162.12,0,10.19024,0,1,0,1,0,0,0,0,0,0,0,0,11.9008,112.4551,991.6569518,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
3950,44.97347,-93.23321,62968.8,0,13.00084,0,1,1,1,1,1,1,0,1,1,0,1,7.022294,187.4673,1482.762683,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
3951,40.86613,-96.70947,13383.49,0,6.157267,0,1,1,1,0,0,0,0,1,1,1,1,8.770703,187.6422,1265.511252,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
3952,41.84522,-87.62721,60325.3,1,13.42292,0,0,0,1,0,0,1,0,1,1,1,0,3.08219,222.6143,1316.126296,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
3953,40.81871,-94.35237,166553.1,1,15.43347,0,1,0,1,0,1,0,0,1,0,1,1,4.538742,142.4689,1368.093103,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
3954,39.52727,-88.03502,41624.04,1,9.651504,0,1,0,1,0,0,0,1,0,0,1,0,8.525122,127.4887,889.7590173,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
3955,42.7306,-84.92028,58974.46,1,8.895333,0,1,1,1,0,0,0,0,0,1,1,0,2.09202,207.6094,628.1057927,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0
3956,27.62992,-98.48907,84405.81,0,14.01608,0,0,1,0,0,0,0,0,1,0,0,1,9.312768,92.48802,983.5145753,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0
3957,32.51414,-88.98055,72367.44,0,18.85173,0,0,0,1,1,0,1,1,0,0,0,1,16.74968,159.9794,2099.998325,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
3958,32.54373,-80.81181,15293.02,0,14.55933,0,1,0,1,0,0,0,1,0,0,1,1,6.162825,127.4887,702.030012,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
3959,30.3661,-90.58381,26493.5,0,9.948834,0,0,0,1,0,0,1,1,0,1,0,1,1.578151,172.4579,588.3651083,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
3960,48.22367,-121.3278,55556.96,1,8.429886,1,1,0,1,1,0,0,1,1,1,1,1,10.29135,245.147,1859.062929,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
3961,40.17741,-82.1725,44172.66,0,6.951936,0,0,0,1,0,0,0,0,0,0,1,1,4.01663,147.4421,734.4252105,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
3962,43.12407,-102.3948,59861.32,0,15.91653,0,0,0,1,0,0,0,1,0,0,0,0,10.70081,104.9781,1417.244497,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
3963,39.81525,-75.15087,20638.11,1,8.61041,1,0,0,1,1,1,0,0,1,1,0,0,7.890442,164.9715,1593.482092,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0
3964,40.54087,-89.61861,58077.49,0,4.261131,0,1,0,1,0,0,0,0,0,0,1,1,15.68627,114.9658,1448.715638,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
3965,45.76353,-87.15961,14540.8,0,11.77268,0,1,0,1,0,0,0,1,0,1,1,1,11.5365,200.1323,2105.034412,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0
3966,36.42446,-92.77192,28665.69,1,8.174687,0,1,0,1,0,1,0,1,1,1,1,1,10.88054,235.1591,1480.104233,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
3967,33.90749,-81.07207,24485.6,1,11.81952,1,0,0,0,0,1,0,1,1,1,1,0,4.198245,235.1591,1078.709113,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
3968,44.65014,-89.35583,25220.46,0,12.36764,0,0,1,1,0,1,1,0,1,1,0,1,5.500175,154.9618,1407.105672,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
3969,25.94921,-80.24563,10204.37,0,13.24075,0,1,0,1,0,1,0,0,0,0,1,1,15.37432,129.9598,2007.890075,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
3970,40.289,-75.20984,139474.8,0,10.94083,0,1,0,1,1,0,0,0,0,1,1,0,6.435125,207.6386,1132.054698,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
3971,34.53626,-86.00238,65782.7,1,9.664338,0,1,1,1,1,0,1,0,0,1,1,1,5.377803,242.6106,1465.534225,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
3972,30.14476,-94.16485,29973.85,0,10.3827,0,0,1,1,0,1,0,1,0,1,1,0,11.98109,222.65,1967.055899,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1
3973,42.34778,-71.03906,50562.37,1,4.900081,0,1,0,1,0,0,0,1,1,0,1,1,4.418665,152.4742,1290.002306,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
3974,39.11037,-91.1037,18070.29,0,11.92268,0,0,1,1,0,1,1,0,0,0,1,1,26.14972,152.4555,2957.287141,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
3975,43.13775,-93.38988,26943.66,1,5.200476,0,0,0,1,1,0,1,1,1,1,1,1,3.430472,287.6427,924.9352116,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
3976,36.5178,-88.3264,72504.63,1,7.547212,0,1,0,0,0,0,0,0,1,1,1,1,9.104003,220.1185,1305.935649,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
3977,39.67855,-87.4636,78193.51,1,13.00676,0,0,0,1,0,0,0,0,1,1,0,1,3.932102,129.9483,928.1223375,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0
3978,37.44884,-84.08787,16859.67,0,12.55796,0,1,1,1,0,1,0,0,0,1,0,1,2.473299,139.9568,787.5389871,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
3979,32.78493,-97.10019,5864.01,0,11.07131,0,0,0,1,0,0,0,0,0,0,1,0,9.8256,127.4421,1306.270891,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
3980,28.88334,-81.25083,42998.95,0,11.87557,0,1,0,1,1,0,0,0,0,0,0,1,5.614935,144.9607,617.0043032,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
3981,32.16217,-97.15511,93137.85,0,13.96763,0,1,1,1,1,1,1,1,0,0,0,1,8.475773,150.0208,1139.265638,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
3982,39.0684,-95.62311,15534.13,0,11.29188,0,1,0,1,1,0,0,1,0,1,0,1,14.14568,182.4676,1531.785841,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
3983,36.4313,-81.26683,67376.63,0,15.74148,0,0,1,1,1,0,1,1,0,0,0,1,7.62689,179.9794,959.3986136,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
3984,26.84776,-82.27296,57503.75,0,9.00959,1,1,1,1,1,0,0,0,1,0,1,1,3.199643,159.9805,577.5034833,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
3985,29.75322,-95.41028,189938.4,1,8.208604,0,1,0,1,1,0,0,0,1,0,1,0,6.833364,159.9805,798.557141,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0
3986,34.31946,-92.63291,64821.36,1,10.32806,0,1,0,1,0,0,1,0,0,1,1,0,3.250618,197.6288,889.1589238,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
3987,42.87036,-71.6079,25832.88,1,7.75167,1,0,1,1,1,0,0,0,0,1,0,1,9.820347,169.9447,1044.205309,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
3988,37.55923,-99.77455,16720.22,1,7.231501,0,0,0,0,1,0,0,1,1,1,1,0,3.488459,265.147,1023.807054,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
3989,38.39063,-93.00787,116396.5,0,8.890669,0,0,0,1,1,1,1,1,0,1,0,1,13.21976,207.4811,1680.40703,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
3990,39.20174,-89.40192,64868.33,0,6.131562,0,0,1,1,0,0,0,1,1,0,0,1,2.758928,117.4872,777.0645087,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
3991,36.19792,-80.52076,22227.6,1,10.05201,0,0,0,1,1,0,1,1,0,0,0,1,1.399445,159.9794,901.9731056,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
3992,32.63494,-83.68161,77013.22,1,12.35651,0,0,1,1,1,0,1,1,0,1,0,1,15.91192,184.9634,2214.777592,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
3993,39.80611,-75.67645,30328.46,0,9.920573,0,0,0,1,0,0,0,0,0,0,1,0,5.595446,147.4421,630.454611,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
3994,44.90704,-88.36667,39124.98,0,11.36728,0,0,0,1,0,0,0,1,0,0,1,1,17.30249,139.965,2224.045421,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
3995,27.62992,-98.48907,13991.22,0,10.7329,0,1,0,1,0,0,0,0,0,0,0,0,18.1201,79.97886,1683.407282,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0
3996,32.5643,-88.87498,13424.34,1,9.29595,0,0,1,1,1,0,0,1,0,0,1,0,26.06474,172.4705,2960.453451,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
3997,34.66611,-93.63224,23263.37,0,6.610095,0,0,0,1,0,0,0,1,0,1,0,1,5.018901,149.9621,798.4043093,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0
3998,40.75778,-73.97249,49705.64,1,9.060003,0,0,0,1,0,0,1,0,0,0,1,1,6.053801,169.9378,800.6201669,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
3999,40.46788,-77.89669,71323.38,0,10.22148,0,1,1,1,0,0,0,0,0,1,1,1,2.366635,207.6094,773.1936845,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0
4000,40.40707,-79.5761,42761.9,0,10.63881,0,1,0,1,1,1,0,0,1,0,1,1,1.669639,194.9744,498.5585239,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
4001,35.13678,-103.1605,73571.78,1,4.391327,0,1,0,1,0,1,1,0,0,1,1,1,7.038169,200.1465,1280.711037,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
4002,38.62003,-87.98542,28900.31,0,13.56912,0,0,0,1,1,1,0,0,0,0,0,1,11.40214,147.4783,1326.326983,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0
4003,33.73761,-84.10618,12261.86,0,12.20515,0,0,0,1,0,0,0,1,0,1,0,1,33.19612,149.9621,2960.494504,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
4004,33.4807,-91.05896,21896.48,0,8.156063,0,1,0,1,1,1,0,0,0,1,0,0,2.198687,172.4624,410.7935286,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
4005,35.96375,-83.92024,36113.68,1,10.72443,0,1,1,1,0,1,1,1,0,1,1,1,14.16299,212.6695,1890.634177,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
4006,33.92352,-112.1279,16375.5,0,9.762926,0,0,0,1,0,1,0,1,1,1,0,0,6.408823,132.5127,874.6357853,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
4007,45.87255,-91.93447,27504.76,1,4.125868,1,0,0,1,0,0,1,0,1,1,0,0,2.438513,139.9678,520.3000287,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
4008,44.24009,-94.97456,129473.6,1,8.367107,0,0,1,1,0,1,1,0,0,1,1,1,21.51433,232.6228,2554.531054,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
4009,46.15643,-118.1453,7019.0,0,6.239127,0,0,0,1,0,1,1,0,1,0,0,0,2.235315,149.9778,458.7691639,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
4010,33.22967,-91.03838,41192.07,1,11.75093,0,0,0,0,1,0,1,1,1,0,1,0,4.541407,227.4754,895.8563668,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
4011,28.39201,-82.65806,19839.57,0,11.26452,0,1,0,0,0,0,0,0,1,1,0,0,5.107455,129.9483,1113.503645,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
4012,36.7148,-80.53313,40129.49,1,4.955493,1,0,1,1,0,0,0,0,0,1,1,0,13.79595,187.6094,2034.534213,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0
4013,35.20599,-97.44355,43660.04,1,14.66262,0,1,0,1,1,0,1,1,0,1,0,1,2.09057,184.9634,1028.550477,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
4014,42.31852,-76.19835,29715.31,0,10.35877,0,0,0,1,1,0,1,1,0,0,1,1,2.068518,194.9663,1291.115762,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
4015,42.53507,-71.10555,42046.1,0,11.39904,0,0,0,1,0,0,0,1,1,1,0,1,2.866331,162.4713,608.6804201,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
4016,34.76476,-83.28647,12265.71,0,9.170457,0,0,1,1,1,1,1,0,0,0,0,1,22.48816,169.9741,2470.214952,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
4017,42.0076,-87.99298,81116.37,0,15.78884,0,1,0,1,0,0,1,1,1,0,0,1,7.235576,159.983,732.5653824,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
4018,37.58399,-82.32156,53936.98,0,6.130264,0,0,0,1,1,0,1,1,0,0,1,0,19.70995,194.9663,2592.211229,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0
4019,38.91757,-77.50414,43187.75,1,8.936454,0,1,1,1,0,0,1,0,1,0,1,0,7.368353,162.447,1379.566758,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0
4020,40.32837,-78.9142,52230.66,1,11.36485,0,0,0,0,1,0,1,1,1,0,0,0,8.334589,172.4885,1447.593195,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
4021,40.91651,-88.20291,56176.47,0,15.6492,0,0,1,1,1,1,0,0,0,0,0,1,10.30326,127.4783,1463.304212,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
4022,36.77794,-101.7913,34304.39,0,7.621504,0,0,0,0,1,0,0,1,0,1,0,1,10.94068,182.4676,1326.472227,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
4023,40.93769,-77.77303,20770.05,0,8.180859,1,1,0,1,0,0,0,1,0,1,0,0,15.49592,129.9621,2116.26369,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
4024,41.00813,-78.96225,21302.51,0,9.986819,0,0,0,0,1,0,1,1,0,0,0,0,15.19686,159.9794,2095.117873,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
4025,33.90457,-97.43061,34235.37,0,10.39631,0,1,1,1,0,0,0,0,0,0,0,1,14.91488,92.45514,1851.710555,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
4026,40.40856,-78.64065,6908.55,1,4.826642,0,0,0,1,1,0,1,0,1,1,0,1,8.710976,184.9496,1450.84591,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
4027,42.56064,-83.17572,56188.74,0,8.959582,0,1,0,1,1,0,1,1,1,0,1,1,14.17125,227.4754,1841.554887,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
4028,45.68773,-122.7319,1779.33,1,8.907172,0,1,0,1,0,1,1,1,0,0,1,0,16.96026,184.9785,1796.010353,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0
4029,40.44282,-75.07147,11607.82,1,11.4166,0,1,0,1,0,0,1,0,0,1,0,1,1.616979,139.9349,962.2206823,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
4030,46.23898,-100.3011,89377.1,1,14.11831,0,1,0,1,0,0,1,0,0,0,1,1,1.115115,169.9378,373.4091813,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
4031,40.81766,-98.0083,11098.33,0,7.210336,0,0,1,1,1,0,0,0,0,0,1,1,17.31427,147.4713,1735.70733,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
4032,40.25527,-74.53163,104452.6,0,15.82529,0,0,0,1,0,1,0,1,0,0,1,0,5.013991,130.0064,952.2685798,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
4033,37.93704,-85.99176,39855.47,0,9.217675,0,1,0,1,1,0,0,0,0,1,0,0,3.983529,169.9447,704.9286558,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
4034,36.48329,-81.32758,47053.09,0,13.98017,1,1,0,1,0,0,0,1,0,0,0,1,25.43027,124.9781,2198.49291,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
4035,32.18562,-88.85773,55691.37,0,11.19035,0,1,0,1,0,1,0,0,1,1,0,0,20.21413,152.466,1932.932484,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
4036,40.69818,-73.78687,8435.92,0,9.069204,0,1,1,1,0,0,0,1,0,1,0,1,5.911652,149.9621,769.3159079,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
4037,45.02122,-93.24282,61970.01,0,8.815017,0,0,0,1,0,1,1,0,0,0,0,0,1.479514,117.4686,773.2252534,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
4038,18.38485,-66.15583,51518.48,1,15.35795,0,1,0,1,1,0,0,1,0,0,1,1,1.25577,172.4705,1083.905096,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0
4039,34.74291,-108.6828,54101.82,0,7.708801,0,1,0,1,0,1,1,1,1,1,0,1,15.85633,167.4847,2196.848941,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
4040,47.77582,-95.63722,28468.2,0,11.08855,0,0,0,1,1,0,0,0,1,1,0,0,3.903228,182.4538,634.6695443,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
4041,64.36188,-161.2063,84724.98,0,9.993042,0,0,1,0,1,0,1,1,1,1,0,1,14.9206,184.9963,1652.974278,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0
4042,37.92101,-122.3416,31936.02,1,16.85843,1,0,0,1,0,0,1,1,1,1,0,1,12.98383,184.967,1551.900975,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
4043,36.57706,-84.12601,19460.56,0,10.06905,0,0,1,1,1,1,1,0,0,0,0,0,15.09343,137.4978,1502.957327,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0
4044,43.5418,-89.0182,57786.83,1,7.519369,1,1,0,1,1,0,0,1,0,1,0,0,10.52332,182.4676,1251.370897,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
4045,39.38769,-74.51489,76658.88,1,7.975836,0,0,0,1,1,0,1,0,0,1,0,0,2.343134,192.4404,625.8895244,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
4046,43.4361,-71.01649,2477.91,0,8.67997,0,0,0,0,0,0,1,1,0,0,0,1,7.91447,147.4738,831.3672853,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
4047,42.99654,-76.45361,5289.83,1,12.23484,0,1,1,1,1,0,1,1,0,1,1,0,14.71579,242.6573,2044.702772,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
4048,37.37785,-97.27503,23156.69,0,15.51451,0,1,1,1,0,0,0,0,0,1,0,0,8.462764,104.9629,783.1783931,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
4049,45.79145,-99.59805,35337.11,1,11.42866,0,0,0,1,1,1,0,1,0,0,1,1,3.319565,174.9882,1170.139527,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
4050,46.79849,-109.9124,30928.21,1,13.92957,0,1,0,1,0,0,0,0,0,1,0,1,4.557348,137.4392,638.0977736,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
4051,65.66335,-168.0232,29210.9,0,5.367668,0,1,0,1,0,0,1,0,1,0,1,1,4.839337,182.447,833.2996999,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
4052,33.93068,-92.33571,149968.0,1,10.81384,0,0,0,1,1,0,1,1,0,1,1,1,13.48223,275.1336,1744.354966,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
4053,40.80636,-84.17079,9399.04,1,13.2598,0,0,1,1,0,1,1,0,0,0,1,1,8.635904,172.4555,1076.282569,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
4054,35.38763,-111.3848,16970.75,1,9.621132,0,1,0,0,1,1,1,0,0,1,1,0,11.44954,265.1283,1537.073388,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
4055,48.51172,-104.5351,45395.08,1,7.659602,0,0,0,1,1,1,1,1,1,1,1,1,12.51669,270.1604,2408.542735,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
4056,43.73003,-70.11457,43487.16,0,13.82812,0,0,0,1,0,1,0,0,0,0,0,0,6.811035,82.49655,696.2689909,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
4057,35.37271,-77.41188,26699.84,0,8.689995,0,1,1,1,0,0,1,0,0,0,0,1,12.35438,114.9509,1653.932692,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
4058,33.6819,-112.0996,49081.51,1,7.330021,0,0,0,1,0,0,0,1,1,1,1,0,2.224168,212.6415,1249.968178,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
4059,44.20045,-98.37634,18071.31,1,7.704948,0,0,1,1,0,1,0,0,1,1,1,0,4.825693,190.1599,863.4968708,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
4060,36.76955,-80.70144,61510.96,0,8.006475,0,0,0,1,0,0,1,0,0,0,1,0,11.69113,149.9378,1722.330381,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
4061,28.12487,-97.21094,126678.4,0,12.27527,0,1,0,1,1,1,1,0,0,1,0,0,20.25956,194.9581,2159.414298,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
4062,42.86188,-75.75686,20455.42,0,9.551626,0,0,0,1,1,0,1,1,0,1,0,0,6.979037,172.4871,992.6561706,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
4063,38.99659,-74.83911,24844.03,0,4.714235,0,1,0,1,0,1,1,1,0,1,0,0,19.46465,154.9755,2574.581362,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
4064,37.13986,-85.69147,58887.16,1,16.42306,1,1,0,1,1,1,1,0,0,1,1,1,2.415421,265.1283,981.7181093,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
4065,26.23566,-80.15791,57265.89,1,7.706587,0,1,0,1,1,1,0,0,0,1,1,0,20.84965,242.6326,2280.034122,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
