,Churn,Contract_Month-to-month,Contract_One year,Contract_Two Year,DeviceProtection,Gender_Female,Gender_Male,Gender_Nonbinary,InternetService_DSL,InternetService_Fiber Optic,InternetService_None,MonthlyCharge,Multiple,OnlineBackup,PaymentMethod_Bank Transfer(automatic),PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check,Phone,StreamingMovies,StreamingTV,Techie,Tenure
6847,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,219.9902,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,50.72837
6848,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,129.976324,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,8.001673351
6849,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,142.4713,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,53.34625
6850,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,147.4564,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,56.64842
6851,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,127.4586,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,65.07415
6852,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,275.133571,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,5.425068599
6853,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,124.9643,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11.88503
6854,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,204.9797,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,60.85274
6855,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,117.4835,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.278907
6856,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,124.993537,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.005659256
6857,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,117.485813,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,16.66814552
6858,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,147.4564,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,52.20612
6859,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,92.455141,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.157658837
6860,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,147.456419,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,18.66406554
6861,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,149.9378,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,71.09621
6862,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,104.9629,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,15.14561
6863,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,119.9568,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,57.1358
6864,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,182.4608,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.556533
6865,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,134.9509,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,61.8401
6866,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,212.6415,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,12.05316
6867,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,245.1283,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,12.00677
6868,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,147.5031,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,53.61316
6869,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,117.472,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.924951
6870,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,207.4811,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,67.99043
6871,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,255.1336,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,58.17852
6872,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,169.9928,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.100883
6873,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,212.6228,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,68.67656
6874,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,159.9512,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,53.02997
6875,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,169.9378,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.42229
6876,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,164.967,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,43.80971
6877,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,182.4653,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,59.28535
6878,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,119.989722,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.915736733
6879,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,154.9755,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,21.29638
6880,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,162.4608,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16.88185
6881,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,172.4579,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,14.76538
6882,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,142.4689,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,62.38889
6883,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,104.9923,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,71.44569
6884,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,212.641455,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.279259145
6885,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,92.48802,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58.95425
6886,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,232.6415,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.758575
6887,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,172.462354,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,19.9235245
6888,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,172.4742,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,66.91884
6889,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,147.5031,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,38.58318
6890,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,130.0064,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,67.72095
6891,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,152.44408,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,14.87120712
6892,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,92.48802,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,56.98256
6893,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,174.969934,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.216732972
6894,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,197.6288,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.586551
6895,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,214.9663,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,63.10955
6896,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,149.9913,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,64.63609
6897,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,179.9656,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.93159
6898,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,152.4555,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,58.64675
6899,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,232.6378,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.367066
6900,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,187.6094,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,20.10599
6901,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,152.4555,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,49.92224
6902,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,127.4601,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,20.22924
6903,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,214.9663,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,71.8851
6904,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,187.4811,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,64.63082
6905,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,192.4705,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,63.91757
6906,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,252.6378,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,63.32675
6907,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,137.4686,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,42.82228
6908,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,104.9781,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,62.24788
6909,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,184.9785,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,68.87727
6910,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,172.4848,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,23.08359
6911,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,184.9634,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.364903
6912,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,114.9658,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,70.99616
6913,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,154.9919,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,10.4983
6914,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,172.440432,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.010811355
6915,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,149.948316,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,11.67107144
6916,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,200.1185,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,20.22191
6917,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,117.4872,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,68.86595
6918,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,174.9882,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,12.66908
6919,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,242.6106,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,70.62164
6920,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,164.9785,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,71.97435
6921,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,200.1185,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,44.04708
6922,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,104.9629,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,71.83088
6923,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,162.500489,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13.23888382
6924,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,137.4836,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.09295
6925,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,182.4538,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.44227
6926,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,129.9483,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,47.4649
6927,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,149.9621,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.419844
6928,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,124.9781,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,7.773669
6929,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,92.45514,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,63.73521
6930,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,142.500692,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.355635728
6931,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,179.9476,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,67.12189
6932,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,162.4676,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,9.197686
6933,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,172.4705,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,49.72909
6934,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,225.1457,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,54.53805
6935,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,255.1555,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,68.94384
6936,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,245.146969,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,11.18792763
6937,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,202.4433,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,71.52177
6938,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,117.4392,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.059231
6939,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,192.4705,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,27.73225
6940,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,129.9778,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.845114
6941,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,220.1615,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,66.88596
6942,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,184.9853,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,7.900866
6943,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,182.447,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.980706
6944,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,174.9581,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,69.1503
6945,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,127.4601,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61.21945
6946,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,157.4836,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.463724
6947,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,127.4783,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.309073
6948,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,157.469817,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,14.52416667
6949,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,257.6513,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,71.35403
6950,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,192.4404,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,11.32383
6951,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,172.4848,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,15.37783
6952,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,167.4847,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,66.78366
6953,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,172.4848,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,59.94749
6954,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,162.4676,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,36.95505
6955,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,162.4827,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,44.55455
6956,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,137.469817,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.14070245
6957,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,117.472,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,65.93469
6958,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,160.0013,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.197618
6959,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,112.484375,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.613513424
6960,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,232.6228,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,68.69095
6961,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,230.1051,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,67.78399
6962,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,175.0211,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,17.06338
6963,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,132.466,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,12.22942
6964,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,137.4686,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.043506
6965,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,142.4526,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,40.50993
6966,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,220.1149,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,57.42888
6967,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,179.9656,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.149435
6968,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,92.455141,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.735352382
6969,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,149.97755,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,9.289517752
6970,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,220.132293,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,21.1875693
6971,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,204.961,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,48.59906
6972,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,179.9476,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,16.66123
6973,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,187.6094,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,63.35604
6974,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,104.962874,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.997019354
6975,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,174.9755,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,19.50558
6976,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,172.4579,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,62.23238
6977,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,210.138,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.236648
6978,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,129.9621,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,68.22296
6979,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,262.6106,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,9.951059
6980,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,149.9447,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,55.08862
6981,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,182.4676,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,61.55321
6982,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,175.0211,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,62.47951
6983,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,169.974105,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9.450195459
6984,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,192.4705,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,59.39468
6985,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,95.01949,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,14.72164
6986,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,152.4624,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,68.67008
6987,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,117.4872,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,13.31739
6988,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,140.0049,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,20.58561
6989,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,184.985293,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,19.28424826
6990,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,162.5005,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.450971
