,Churn,Contract_Month-to-month,Contract_One year,Contract_Two Year,DeviceProtection,Gender_Female,Gender_Male,Gender_Nonbinary,InternetService_DSL,InternetService_Fiber Optic,InternetService_None,MonthlyCharge,Multiple,OnlineBackup,PaymentMethod_Bank Transfer(automatic),PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check,Phone,StreamingMovies,StreamingTV,Techie,Tenure
4735,1,1,0,0,1,0,1,0,0,0,1,175.0211,1,0,0,0,1,0,1,1,0,1,17.06338
4736,1,1,0,0,1,1,0,0,1,0,0,222.6281,0,1,0,1,0,0,1,1,1,0,6.723311
4737,0,0,1,0,0,1,0,0,0,0,1,92.48802,0,0,0,0,1,0,1,0,0,0,9.712168
4738,1,1,0,0,1,1,0,0,0,1,0,179.9794,1,1,1,0,0,0,1,0,0,1,4.731685
4739,0,0,0,1,1,0,1,0,0,0,1,130.0064,0,0,1,0,0,0,1,1,0,0,3.407577
4740,1,1,0,0,0,1,0,0,1,0,0,257.6375,1,1,1,0,0,0,0,1,1,1,9.986348
4741,1,1,0,0,0,1,0,0,1,0,0,190.127,0,0,0,0,1,0,1,1,1,0,9.651306
4742,0,0,0,1,1,0,1,0,1,0,0,120.0049,0,0,0,0,1,0,1,0,0,0,1.726448
4743,0,1,0,0,0,0,1,0,0,0,1,124.9935,1,0,1,0,0,0,1,0,0,1,11.51671
4744,0,0,0,1,0,0,1,0,0,1,0,179.9656,1,1,0,0,0,1,1,0,0,0,17.88722
4745,1,1,0,0,0,0,1,0,0,0,1,230.1344,1,1,0,1,0,0,1,1,1,0,13.85859
4746,0,1,0,0,1,1,0,0,1,0,0,129.9915,0,1,0,0,0,1,0,0,0,0,23.59578
4747,0,0,0,1,1,1,0,0,0,1,0,137.4872,0,0,0,1,0,0,1,0,0,0,4.115815
4748,0,1,0,0,0,0,1,0,0,1,0,134.9509,0,1,1,0,0,0,1,0,0,0,7.751707
4749,0,1,0,0,0,0,1,0,1,0,0,107.482,0,0,0,0,0,1,1,0,0,0,10.277
4750,1,1,0,0,1,1,0,0,0,0,1,220.1615,1,0,0,0,0,1,0,1,1,0,13.89557
4751,1,1,0,0,0,1,0,0,0,1,0,144.9607,1,0,0,1,0,0,1,0,0,1,5.792269
4752,0,1,0,0,0,0,1,0,1,0,0,152.4441,0,1,0,0,1,0,1,0,1,0,11.89052
4753,1,0,0,1,0,0,1,0,0,1,0,207.6094,0,0,1,0,0,0,1,1,1,0,6.971587
4754,1,0,0,1,0,0,1,0,1,0,0,182.4433,1,1,0,1,0,0,1,1,0,1,17.30262
4755,1,1,0,0,1,0,1,0,1,0,0,207.4754,1,1,0,0,1,0,0,1,0,0,15.13225
4756,0,1,0,0,0,1,0,0,1,0,0,114.9509,0,1,1,0,0,0,1,0,0,0,11.42868
4757,1,1,0,0,0,0,1,0,0,1,0,217.4702,1,1,1,0,0,0,0,1,0,0,5.192447
4758,0,1,0,0,0,0,1,0,0,1,0,207.6094,0,0,0,0,0,1,1,1,1,0,17.1248
4759,1,1,0,0,0,0,1,0,0,1,0,207.6094,0,0,0,1,0,0,1,1,1,1,3.199579
4760,0,1,0,0,1,0,1,0,0,1,0,149.9621,0,0,0,1,0,0,0,0,1,0,9.630403
4761,1,1,0,0,1,0,1,0,0,1,0,184.9785,0,1,0,0,1,0,1,1,0,0,5.73926
4762,0,0,0,1,1,0,1,0,0,1,0,192.4705,1,0,0,0,0,1,1,1,0,0,5.506063
4763,1,1,0,0,0,1,0,0,0,1,0,184.9715,1,0,0,0,0,1,1,0,1,0,10.89731
4764,0,0,0,1,0,0,1,0,0,1,0,134.9509,0,1,0,1,0,0,1,0,0,0,3.770144
4765,0,0,0,1,1,1,0,0,0,0,1,152.509,1,0,1,0,0,0,1,0,1,0,9.312734
4766,1,1,0,0,0,0,0,1,0,1,0,220.1185,0,0,0,0,0,1,1,1,1,1,4.370713
4767,1,1,0,0,1,0,1,0,0,1,0,252.6378,1,0,0,0,0,1,1,1,1,1,2.006646
4768,1,0,1,0,0,1,0,0,1,0,0,187.6094,0,0,0,0,1,0,1,1,1,0,10.62816
4769,0,1,0,0,1,0,1,0,0,0,1,95.01949,0,0,0,0,1,0,1,0,0,0,6.033703
4770,0,1,0,0,0,0,1,0,0,0,1,92.48802,0,0,0,0,0,1,1,0,0,0,7.660409
4771,0,0,0,1,1,1,0,0,0,0,1,130.0064,0,0,0,0,1,0,1,1,0,0,12.28997
4772,1,1,0,0,1,0,1,0,0,0,1,150.0208,1,1,0,0,1,0,0,0,0,0,7.354812
4773,1,1,0,0,0,0,1,0,0,1,0,204.9496,1,1,1,0,0,0,1,0,1,0,3.872474
4774,0,0,1,0,1,1,0,0,1,0,0,139.983,0,1,0,1,0,0,1,0,0,0,4.043292
4775,1,1,0,0,0,0,1,0,1,0,0,149.9378,0,1,0,0,0,1,1,1,0,0,3.309503
4776,1,1,0,0,0,1,0,0,1,0,0,242.6106,1,1,0,0,0,1,1,1,1,1,25.68013
4777,1,1,0,0,1,1,0,0,0,1,0,194.9882,1,0,0,0,1,0,1,1,0,0,10.12764
4778,0,0,0,1,1,1,0,0,0,1,0,149.9621,0,0,0,0,1,0,1,0,1,0,18.01409
4779,0,0,0,1,1,1,0,0,0,1,0,127.4958,0,0,1,0,0,0,1,0,0,0,1.90586
4780,1,1,0,0,0,1,0,0,1,0,0,200.1185,0,0,0,0,1,0,1,1,1,0,7.329775
4781,1,1,0,0,0,1,0,0,1,0,0,159.9476,1,0,0,0,1,0,1,1,0,0,11.21881
4782,0,0,0,1,1,1,0,0,0,1,0,179.9794,1,1,0,0,1,0,1,0,0,1,13.17784
4783,0,0,0,1,1,0,1,0,0,1,0,204.9634,1,1,0,0,0,1,1,0,1,0,7.03957
4784,1,0,0,1,1,1,0,0,1,0,0,245.147,1,0,0,0,1,0,1,1,1,0,2.77885
4785,0,0,0,1,0,1,0,0,1,0,0,174.9744,1,0,0,0,0,1,1,1,0,0,12.9557
4786,1,0,0,1,1,1,0,0,1,0,0,270.1604,1,1,0,0,1,0,0,1,1,0,21.39532
4787,1,0,0,1,1,1,0,0,1,0,0,245.147,1,0,1,0,0,0,1,1,1,0,26.54684
4788,1,1,0,0,1,1,0,0,1,0,0,152.4742,0,0,0,0,0,1,1,1,0,0,7.334657
4789,0,1,0,0,1,1,0,0,1,0,0,152.5104,1,0,1,0,0,0,1,0,0,0,19.48914
4790,0,0,0,1,0,1,0,0,1,0,0,162.4538,1,0,0,0,1,0,1,0,1,0,4.546842
4791,0,1,0,0,1,1,0,0,1,0,0,194.9663,1,1,0,1,0,0,1,1,0,0,4.320048
4792,1,1,0,0,0,0,0,1,0,1,0,204.961,1,1,1,0,0,0,1,1,0,0,9.553951
4793,0,0,0,1,1,0,1,0,1,0,0,162.4676,1,0,0,0,1,0,1,0,1,0,22.01734
4794,0,0,1,0,0,0,1,0,0,0,1,162.4818,1,1,0,0,1,0,1,0,1,0,2.628926
4795,1,0,1,0,1,0,1,0,1,0,0,215.1591,0,0,0,0,0,1,0,1,1,1,7.041709
4796,0,1,0,0,0,1,0,0,0,0,1,127.5112,1,0,1,0,0,0,0,0,0,0,7.295203
4797,0,0,1,0,1,1,0,0,1,0,0,164.967,0,1,0,0,1,0,1,0,1,0,17.19189
4798,0,0,0,1,1,0,1,0,1,0,0,129.9621,0,0,0,0,1,0,0,0,1,1,7.560138
4799,0,0,0,1,0,0,1,0,0,1,0,202.4433,1,1,0,0,0,1,1,1,0,1,15.62643
4800,0,1,0,0,0,0,1,0,0,1,0,137.4686,0,1,1,0,0,0,1,0,0,1,6.142753
4801,1,0,1,0,1,1,0,0,1,0,0,172.4705,1,0,0,0,1,0,1,1,0,0,8.696148
4802,1,0,1,0,1,1,0,0,1,0,0,235.1372,0,1,0,0,0,1,1,1,1,1,21.49074
4803,0,1,0,0,0,0,1,0,0,0,1,117.4835,0,0,1,0,0,0,1,1,0,0,14.45396
4804,0,0,0,1,1,1,0,0,0,1,0,207.4811,1,1,1,0,0,0,1,0,1,0,13.21887
4805,1,1,0,0,0,0,1,0,0,1,0,214.9525,1,1,0,0,1,0,1,1,0,0,13.74701
4806,0,1,0,0,1,0,1,0,0,1,0,194.9699,0,1,0,1,0,0,1,1,0,0,19.48387
4807,1,0,1,0,1,1,0,0,0,1,0,220.1323,0,0,0,0,1,0,1,1,1,0,5.067354
4808,1,1,0,0,0,1,0,0,1,0,0,139.9875,1,0,0,0,1,0,1,0,0,0,6.386027
4809,0,0,0,1,0,0,1,0,0,1,0,159.9349,0,1,0,0,1,0,1,0,1,0,5.387209
4810,1,1,0,0,0,0,1,0,1,0,0,104.9643,0,0,1,0,0,0,1,0,0,0,3.94227
4811,1,0,0,1,0,1,0,0,0,1,0,230.1051,0,1,0,0,1,0,1,1,1,0,5.664023
4812,1,1,0,0,1,1,0,0,1,0,0,200.1323,0,0,0,0,1,0,1,1,1,0,1.329981
4813,0,1,0,0,0,1,0,0,1,0,0,114.9509,0,1,0,0,0,1,1,0,0,0,29.58658
4814,0,1,0,0,0,0,1,0,0,1,0,147.4783,1,0,0,1,0,0,1,0,0,1,7.888574
4815,0,0,0,1,0,0,1,0,1,0,0,174.9581,1,1,0,1,0,0,1,0,1,0,13.34222
4816,1,1,0,0,1,1,0,0,1,0,0,174.9768,1,0,0,0,1,0,1,0,1,0,13.63405
4817,1,1,0,0,1,1,0,0,1,0,0,154.9919,0,0,1,0,0,0,0,1,0,0,8.171806
4818,0,1,0,0,1,0,1,0,1,0,0,167.4847,0,1,1,0,0,0,1,0,1,0,25.76718
4819,1,0,0,1,0,0,1,0,1,0,0,197.4702,1,1,0,0,0,1,1,1,0,1,3.876069
4820,0,1,0,0,1,1,0,0,0,1,0,194.9768,1,0,1,0,0,0,1,0,1,0,29.71753
4821,1,0,0,1,1,0,1,0,1,0,0,184.9634,1,1,0,0,1,0,1,0,1,0,1.116305
4822,1,0,0,1,0,1,0,0,0,1,0,220.1185,0,0,0,0,1,0,1,1,1,0,1.331372
4823,0,0,0,1,0,1,0,0,0,1,0,149.9778,0,1,1,0,0,0,1,0,0,0,4.054345
4824,0,1,0,0,0,0,1,0,0,1,0,179.9656,1,1,1,0,0,0,1,0,0,0,11.99482
4825,0,1,0,0,0,0,1,0,0,1,0,169.9378,0,1,0,1,0,0,1,1,0,0,5.156634
4826,1,1,0,0,0,0,1,0,0,1,0,230.1051,0,1,0,1,0,0,1,1,1,0,1.530293
4827,1,0,0,1,1,1,0,0,1,0,0,194.9663,1,1,1,0,0,0,1,1,0,1,5.976743
4828,0,1,0,0,1,0,1,0,0,0,1,152.509,1,0,0,0,0,1,1,0,1,0,23.63005
4829,0,0,1,0,0,1,0,0,0,1,0,149.9778,0,1,1,0,0,0,1,0,0,0,6.42531
4830,0,0,0,1,0,0,1,0,0,1,0,159.9875,1,0,0,1,0,0,1,0,0,0,6.088456
4831,0,1,0,0,0,0,1,0,0,1,0,159.9875,1,0,1,0,0,0,1,0,0,0,17.93561
4832,0,0,1,0,0,1,0,0,0,1,0,179.9656,1,1,0,0,0,1,1,0,0,0,9.389007
4833,1,1,0,0,0,0,1,0,0,0,1,175.1331,0,0,0,0,1,0,1,1,1,0,15.06895
4834,0,0,1,0,1,1,0,0,0,0,1,127.525,1,0,0,0,1,0,1,0,0,1,3.305552
4835,1,1,0,0,0,1,0,0,0,1,0,207.4673,1,1,0,0,1,0,1,0,1,0,13.11297
4836,1,0,0,1,0,0,1,0,0,0,1,220.1478,1,0,1,0,0,0,1,1,1,0,7.579944
4837,1,0,1,0,1,0,1,0,1,0,0,207.4754,1,1,0,0,1,0,1,1,0,1,6.913925
4838,0,1,0,0,1,1,0,0,0,0,1,130.0244,0,1,0,1,0,0,1,0,0,0,2.429677
4839,1,0,1,0,1,0,1,0,0,1,0,220.1323,0,0,1,0,0,0,1,1,1,0,9.386672
4840,0,1,0,0,0,0,1,0,0,1,0,179.9656,1,1,0,0,0,1,1,0,0,1,9.187823
4841,1,1,0,0,0,0,1,0,0,0,1,137.4616,0,1,0,0,0,1,1,1,0,0,8.71167
4842,1,0,0,1,1,1,0,0,1,0,0,212.6415,0,0,1,0,0,0,0,1,1,0,4.820891
4843,1,1,0,0,0,1,0,0,1,0,0,124.9607,1,0,1,0,0,0,1,0,0,0,16.57839
4844,1,1,0,0,1,1,0,0,1,0,0,152.5104,1,0,0,0,0,1,1,0,0,0,2.780924
4845,0,1,0,0,0,0,1,0,0,0,1,117.472,0,0,0,0,1,0,1,0,1,0,2.924951
4846,0,1,0,0,0,0,1,0,0,1,0,147.4421,0,0,0,0,0,1,1,1,0,0,4.212653
4847,0,0,1,0,0,0,1,0,0,0,1,92.48802,0,0,0,0,1,0,1,0,0,0,9.525184
4848,0,0,0,1,1,1,0,0,1,0,0,127.4738,0,1,0,0,1,0,0,0,0,1,4.579843
4849,0,1,0,0,0,0,1,0,1,0,0,119.9568,0,0,0,0,1,0,1,0,1,0,4.096547
4850,1,0,0,1,0,1,0,0,0,1,0,240.1149,1,0,0,0,1,0,1,1,1,0,2.250238
4851,1,0,0,1,0,1,0,0,0,0,1,210.138,0,1,1,0,0,0,1,1,1,0,5.236648
4852,1,1,0,0,1,1,0,0,1,0,0,139.965,0,0,0,0,0,1,1,1,0,0,5.695207
4853,1,1,0,0,0,1,0,0,0,1,0,242.6326,1,0,0,0,0,1,1,1,1,1,6.649321
4854,0,0,0,1,1,1,0,0,1,0,0,162.4676,1,0,0,0,0,1,1,0,1,0,5.276321
4855,1,1,0,0,1,0,1,0,0,1,0,227.4754,1,1,1,0,0,0,1,1,0,0,15.1631
4856,1,1,0,0,1,0,1,0,0,1,0,192.4705,1,0,1,0,0,0,1,1,0,0,5.124495
4857,1,0,1,0,1,1,0,0,0,1,0,207.4811,1,1,0,0,1,0,1,0,1,0,5.111844
4858,1,0,1,0,0,0,1,0,1,0,0,149.9447,1,0,1,0,0,0,1,0,1,0,10.02376
4859,1,1,0,0,0,1,0,0,1,0,0,114.9509,0,1,0,0,1,0,1,0,0,1,11.61657
4860,0,0,0,1,0,0,1,0,1,0,0,117.4392,0,0,0,0,0,1,1,0,1,0,6.275924
4861,0,0,1,0,0,0,1,0,0,1,0,137.4392,0,0,1,0,0,0,1,0,1,1,10.18273
4862,0,0,0,1,1,0,1,0,1,0,0,104.9781,0,0,0,1,0,0,1,0,0,0,7.761878
4863,0,0,0,1,0,1,0,0,0,1,0,149.9598,0,0,0,0,0,1,1,1,0,0,12.9765
4864,0,0,0,1,0,1,0,0,0,1,0,194.9581,1,1,1,0,0,0,1,0,1,0,12.70321
4865,1,0,0,1,0,0,1,0,1,0,0,187.6094,0,0,1,0,0,0,0,1,1,0,6.431215
4866,0,1,0,0,0,0,1,0,0,0,1,104.9629,0,0,0,0,1,0,1,0,1,0,1.74299
4867,0,0,0,1,1,0,1,0,0,0,1,127.4887,0,0,1,0,0,0,1,1,0,0,2.825046
4868,0,0,1,0,1,1,0,0,1,0,0,142.5007,0,1,0,0,1,0,1,0,0,0,2.237136
4869,0,1,0,0,1,0,1,0,0,1,0,149.9915,0,1,0,1,0,0,1,0,0,0,15.39062
4870,1,1,0,0,1,0,1,0,1,0,0,104.9781,0,0,1,0,0,0,1,0,0,1,6.749571
4871,1,1,0,0,1,1,0,0,1,0,0,172.4705,1,0,1,0,0,0,0,1,0,1,15.33595
4872,0,0,0,1,0,1,0,0,0,1,0,162.4689,0,0,0,0,0,1,1,1,0,1,8.686291
4873,0,0,1,0,0,0,1,0,1,0,0,162.447,0,1,0,1,0,0,1,1,0,0,17.8565
4874,1,1,0,0,1,1,0,0,0,1,0,232.6415,0,0,0,1,0,0,1,1,1,1,1.112412
4875,0,0,1,0,0,0,0,1,0,1,0,162.4526,0,1,1,0,0,0,1,0,1,0,2.255314
4876,1,1,0,0,0,0,1,0,0,0,1,137.4684,1,0,0,0,0,1,1,0,1,0,1.374443
4877,0,0,0,1,0,0,1,0,1,0,0,152.4624,1,0,1,0,0,0,1,0,1,0,1.40024
4878,0,0,0,1,0,0,1,0,0,0,1,107.4806,0,0,0,1,0,0,1,0,1,0,6.093746
4879,0,1,0,0,1,0,1,0,0,0,1,147.5031,1,1,0,0,1,0,1,0,0,0,3.384599
4880,1,1,0,0,0,1,0,0,1,0,0,197.4702,1,1,0,1,0,0,1,1,0,0,6.398242
4881,1,1,0,0,1,0,1,0,1,0,0,184.9797,1,0,0,0,0,1,1,1,0,0,2.223563
4882,0,0,0,1,1,0,1,0,0,1,0,182.4676,1,0,1,0,0,0,0,0,1,0,7.277274
4883,1,1,0,0,0,0,1,0,0,1,0,182.447,0,1,1,0,0,0,0,1,0,0,3.4187
4884,0,0,1,0,1,0,1,0,0,1,0,197.4876,0,1,0,0,1,0,1,1,0,0,17.58224
4885,0,0,1,0,0,1,0,0,0,1,0,144.9607,1,0,0,0,1,0,1,0,0,0,8.423652
4886,1,0,1,0,1,1,0,0,0,1,0,252.6378,1,0,0,0,1,0,1,1,1,1,6.739064
4887,1,1,0,0,0,1,0,0,0,1,0,210.127,0,0,1,0,0,0,1,1,1,0,22.744
4888,0,0,1,0,1,1,0,0,0,1,0,235.1591,0,0,0,0,0,1,1,1,1,0,6.56131
4889,1,1,0,0,0,0,1,0,1,0,0,152.4624,1,0,1,0,0,0,1,0,1,0,1.726822
4890,1,1,0,0,1,0,1,0,1,0,0,197.4725,1,1,0,0,1,0,1,0,1,0,6.495239
4891,1,1,0,0,1,0,1,0,0,0,1,125.0073,1,0,1,0,0,0,1,0,0,0,5.778279
4892,1,1,0,0,0,1,0,0,1,0,0,182.4433,1,1,0,0,0,1,1,1,0,0,8.324111
4893,0,1,0,0,0,1,0,0,1,0,0,104.9643,0,0,1,0,0,0,1,0,0,0,4.484822
4894,0,1,0,0,1,0,1,0,0,1,0,147.4738,0,1,0,0,1,0,1,0,0,0,6.994401
4895,0,0,0,1,0,1,0,0,1,0,0,142.4526,0,1,0,1,0,0,1,0,1,1,6.597117
4896,0,1,0,0,1,1,0,0,0,1,0,182.497,1,1,0,0,1,0,1,0,0,0,11.12081
4897,0,1,0,0,0,1,0,0,1,0,0,114.9509,0,1,0,0,1,0,1,0,0,0,17.55118
4898,0,0,1,0,0,0,1,0,1,0,0,127.4601,0,1,1,0,0,0,1,0,0,0,4.795038
4899,1,0,1,0,0,1,0,0,0,0,1,207.6386,1,0,0,0,1,0,1,1,1,1,4.377435
4900,1,1,0,0,0,0,1,0,0,0,1,242.6435,1,1,0,0,1,0,1,1,1,0,15.35499
4901,1,1,0,0,0,0,1,0,0,1,0,232.6228,0,1,0,1,0,0,0,1,1,0,2.696846
4902,1,1,0,0,0,0,1,0,0,1,0,169.9447,1,0,1,0,0,0,1,0,1,1,9.648973
4903,0,0,0,1,1,0,1,0,0,1,0,157.4836,1,0,0,0,0,1,1,0,0,0,20.16597
4904,1,1,0,0,1,0,1,0,0,1,0,162.4713,0,0,0,0,1,0,1,0,1,1,6.193832
4905,1,1,0,0,1,0,1,0,1,0,0,164.9785,0,1,0,0,0,1,1,1,0,0,2.553094
4906,1,1,0,0,1,0,1,0,0,0,1,220.1615,1,0,1,0,0,0,1,1,1,0,21.19755
4907,1,1,0,0,1,1,0,0,1,0,0,164.9853,1,0,0,1,0,0,1,0,1,0,20.52701
4908,1,1,0,0,1,1,0,0,0,1,0,287.6427,1,1,0,0,0,1,1,1,1,0,12.00948
4909,1,1,0,0,0,1,0,0,0,1,0,230.1051,0,1,1,0,0,0,0,1,1,0,5.516053
4910,1,1,0,0,1,0,1,0,1,0,0,247.6647,1,0,0,0,0,1,1,1,1,0,9.696166
4911,1,0,0,1,0,0,1,0,0,1,0,194.9581,1,1,0,0,1,0,1,0,1,0,6.135015
4912,1,1,0,0,0,1,0,0,1,0,0,255.1198,1,1,1,0,0,0,1,1,1,1,11.69119
4913,1,1,0,0,1,1,0,0,1,0,0,175.0062,1,1,0,0,1,0,1,0,0,1,4.301967
4914,1,1,0,0,1,0,1,0,1,0,0,144.9889,0,0,0,1,0,0,1,0,1,1,11.40635
4915,1,1,0,0,0,0,1,0,0,1,0,147.4421,0,0,0,1,0,0,1,1,0,1,5.119045
4916,0,1,0,0,0,0,1,0,0,1,0,172.4555,0,1,0,1,0,0,0,1,0,0,7.663799
4917,1,0,1,0,0,1,0,0,0,0,1,197.6288,0,1,1,0,0,0,1,1,1,0,4.614124
4918,1,1,0,0,1,0,1,0,0,1,0,157.4836,1,0,0,0,0,1,1,0,0,1,10.15306
4919,1,1,0,0,1,1,0,0,1,0,0,144.9889,0,0,0,0,1,0,1,0,1,1,4.64085
4920,0,1,0,0,1,1,0,0,0,1,0,157.4836,1,0,0,0,0,1,1,0,0,0,2.919224
4921,1,1,0,0,1,0,1,0,0,1,0,235.1591,0,0,0,0,1,0,1,1,1,0,25.07759
4922,1,1,0,0,0,0,1,0,0,0,1,187.6422,0,0,0,0,1,0,1,1,1,0,22.39748
4923,0,0,0,1,1,1,0,0,0,0,1,202.6829,0,0,0,0,1,0,1,1,1,0,5.337342
4924,1,1,0,0,0,0,1,0,1,0,0,174.9744,1,0,1,0,0,0,1,1,0,0,7.704074
4925,0,0,0,1,0,0,1,0,0,1,0,240.1149,1,0,0,0,1,0,1,1,1,0,14.13869
4926,1,0,0,1,0,1,0,0,1,0,0,172.4404,1,1,0,0,1,0,1,0,1,0,17.61732
4927,1,0,0,1,1,1,0,0,0,1,0,290.1604,1,1,0,0,1,0,1,1,1,0,3.179833
4928,1,1,0,0,0,1,0,0,0,0,1,222.6654,1,0,0,0,1,0,1,1,1,0,17.5331
4929,0,0,0,1,0,0,1,0,0,1,0,179.9656,1,1,0,1,0,0,1,0,0,1,9.448515
4930,1,1,0,0,0,1,0,0,0,0,1,207.6386,1,0,0,0,0,1,1,1,1,0,2.488097
4931,1,1,0,0,0,1,0,0,0,1,0,277.6375,1,1,0,0,1,0,1,1,1,1,6.422331
4932,0,0,1,0,1,0,1,0,0,1,0,179.9794,1,1,0,0,1,0,1,0,0,0,8.91671
4933,0,0,1,0,1,1,0,0,1,0,0,149.9928,1,0,0,0,1,0,1,0,0,0,11.51972
4934,1,0,0,1,1,0,1,0,0,0,1,194.9992,1,1,0,0,1,0,1,1,0,0,2.184299
4935,0,0,0,1,1,0,1,0,0,1,0,160.0013,1,0,0,0,1,0,1,0,0,0,15.19674
4936,0,0,0,1,1,1,0,0,1,0,0,139.965,0,0,0,0,0,1,1,1,0,0,9.060452
4937,0,1,0,0,0,0,1,0,0,0,1,114.9838,0,1,0,1,0,0,1,0,0,0,12.27603
4938,0,0,0,1,0,1,0,0,0,1,0,147.4783,1,0,0,1,0,0,1,0,0,0,11.7516
4939,0,1,0,0,1,1,0,0,0,1,0,182.4608,0,1,0,1,0,0,1,1,0,0,1.556533
4940,1,0,0,1,1,0,1,0,0,1,0,245.1457,0,1,0,0,1,0,1,1,1,0,10.59224
4941,1,1,0,0,1,1,0,0,0,0,1,182.49,1,1,1,0,0,0,1,1,0,0,18.08315
4942,0,1,0,0,0,0,1,0,0,1,0,172.4555,0,1,0,0,1,0,1,1,0,0,6.214633
4943,0,0,1,0,0,1,0,0,0,1,0,232.6228,0,1,0,1,0,0,1,1,1,0,3.595204
4944,0,0,1,0,0,0,1,0,0,0,1,112.4844,1,0,0,0,1,0,1,0,0,0,4.197945
4945,0,1,0,0,0,0,1,0,0,1,0,127.482,0,0,0,0,1,0,1,0,0,0,8.596064
4946,1,1,0,0,0,1,0,0,1,0,0,139.9512,0,0,0,0,0,1,0,1,0,0,3.184209
4947,1,1,0,0,1,1,0,0,0,1,0,204.9634,1,1,0,1,0,0,1,0,1,0,4.171617
4948,1,1,0,0,1,1,0,0,0,0,1,137.5165,1,0,0,0,0,1,1,0,0,0,1.312447
4949,0,1,0,0,0,1,0,0,0,1,0,112.4551,0,0,0,1,0,0,1,0,0,0,3.684683
4950,1,1,0,0,1,0,1,0,0,1,0,137.4872,0,0,1,0,0,0,1,0,0,1,2.922427
4951,1,0,1,0,0,0,1,0,0,1,0,214.9525,1,1,0,0,0,1,1,1,0,0,10.17149
4952,0,1,0,0,1,0,1,0,0,1,0,149.9915,0,1,0,0,0,1,0,0,0,0,4.73307
4953,0,0,0,1,0,1,0,0,0,1,0,172.4624,1,0,0,0,1,0,0,0,1,0,19.39483
4954,0,1,0,0,0,1,0,0,0,1,0,114.9728,0,0,0,0,1,0,1,0,0,0,4.771263
4955,1,0,1,0,1,0,1,0,1,0,0,222.6281,0,1,1,0,0,0,1,1,1,0,19.52917
4956,0,0,0,1,0,0,1,0,0,1,0,217.4702,1,1,0,0,0,1,1,1,0,0,6.383328
4957,0,0,0,1,1,1,0,0,0,0,1,117.5152,0,1,0,0,1,0,1,0,0,0,11.43916
4958,1,0,0,1,1,0,1,0,1,0,0,255.1336,1,1,1,0,0,0,0,1,1,0,10.70911
4959,0,1,0,0,1,0,1,0,0,0,1,127.4887,0,0,0,0,1,0,1,1,0,0,18.83056
4960,1,1,0,0,1,1,0,0,0,0,1,220.1615,1,0,0,0,0,1,0,1,1,0,10.90429
4961,1,1,0,0,0,0,1,0,1,0,0,149.9741,1,1,0,0,1,0,1,0,0,0,5.461422
4962,1,1,0,0,0,0,1,0,1,0,0,212.6228,0,1,0,0,1,0,1,1,1,0,12.39101
4963,1,1,0,0,1,0,1,0,1,0,0,184.9634,1,1,0,0,0,1,1,0,1,0,7.91568
4964,1,1,0,0,0,0,1,0,1,0,0,162.4538,1,0,0,0,1,0,1,0,1,0,6.306379
4965,1,1,0,0,1,0,1,0,1,0,0,270.1604,1,1,1,0,0,0,1,1,1,0,8.05975
4966,1,1,0,0,0,0,1,0,1,0,0,184.961,1,1,1,0,0,0,1,1,0,1,19.34604
4967,1,1,0,0,0,1,0,0,0,0,1,184.9939,1,1,0,0,1,0,1,1,0,0,2.397122
4968,0,0,1,0,1,0,1,0,0,1,0,172.4579,0,1,1,0,0,0,1,0,1,0,5.533306
4969,0,0,1,0,1,1,0,0,0,0,1,120.0035,0,0,1,0,0,0,1,0,1,0,2.745106
4970,0,1,0,0,1,1,0,0,1,0,0,175.0062,1,1,0,0,1,0,1,0,0,0,2.348386
4971,1,0,1,0,0,0,1,0,1,0,0,232.624,1,0,0,0,1,0,1,1,1,0,14.74826
4972,0,1,0,0,0,1,0,0,1,0,0,142.4689,0,0,0,0,1,0,1,1,0,0,8.802664
4973,1,1,0,0,0,0,1,0,0,1,0,192.4404,1,1,0,0,0,1,1,0,1,0,11.94546
4974,0,0,1,0,1,1,0,0,1,0,0,140.0013,1,0,1,0,0,0,1,0,0,0,11.54316
4975,0,1,0,0,1,1,0,0,0,0,1,127.5067,0,1,1,0,0,0,1,0,0,0,9.900255
4976,1,1,0,0,0,0,1,0,0,1,0,240.1149,1,0,0,1,0,0,1,1,1,0,8.930383
4977,1,1,0,0,1,0,1,0,0,1,0,287.6427,1,1,0,1,0,0,1,1,1,0,6.62916
4978,1,1,0,0,0,1,0,0,0,1,0,265.1283,1,1,0,0,1,0,1,1,1,0,8.004483
4979,1,1,0,0,0,1,0,0,0,1,0,255.1417,1,0,0,1,0,0,1,1,1,0,8.618298
4980,0,0,0,1,0,1,0,0,1,0,0,164.9647,0,1,0,0,0,1,1,1,0,0,2.146247
4981,0,0,0,1,0,1,0,0,0,0,1,95.00571,0,0,0,1,0,0,1,0,0,1,9.836442
4982,0,0,0,1,0,0,1,0,0,1,0,137.4686,0,1,0,0,0,1,1,0,0,0,2.63695
4983,0,1,0,0,0,0,1,0,0,1,0,172.4555,0,1,0,1,0,0,1,1,0,0,16.60248
4984,0,0,1,0,0,0,1,0,1,0,0,127.4783,1,0,0,0,0,1,1,0,0,1,9.309073
4985,1,1,0,0,0,0,1,0,1,0,0,200.1185,0,0,1,0,0,0,1,1,1,0,19.9897
